Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.044625     0.000     0.000   107.171    25.269       0b0    20190603T160341651578
  120      -4.5075      0.00        0.00    0.041625     0.000     0.000   108.288    25.269       0b0    20190603T160342610353
  110      -4.1306      0.62        1.25    0.037625     0.000     0.000   109.784    25.269       0b0    20190603T160343569415
  100      -3.7550      0.00        0.00    0.033619     0.019     0.063   111.694    25.238       0b0    20190603T160344528562
   90      -3.3800      0.00        0.00    0.029569     0.019     0.063   114.310    25.269       0b0    20190603T160345487180
   80      -3.0038      0.00        0.00    0.025562     0.000     0.000   117.506    25.238       0b0    20190603T160346449526
   70      -2.6276      0.38        1.25    0.021569     0.019     0.062   121.826    25.269       0b0    20190603T160347410124
   60      -2.2500      0.00        0.00    0.017563     0.000     0.000   128.114    25.206       0b0    20190603T160348367646
   50      -1.8739      0.37        1.25    0.013563     0.000     0.000   138.166    25.238       0b0    20190603T160349335216
   40      -1.4986      0.37        1.25    0.009587     0.031     0.063   156.310    25.238       0b0    20190603T160350306772
   30      -1.1225      0.00        0.00    0.005625     0.000     0.000   199.556    25.238       0b0    20190603T160351277491
   20      -0.7475      0.00        0.00    0.001688     0.000     0.000   442.963    25.238       0b0    20190603T160352243575
   10      -0.3712      0.00        0.00    0.000000     0.000     0.000     1.000    25.238       0b0    20190603T160353202268
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.238       0b0    20190603T160354161541
