Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7900      0.00        0.00    0.054938     0.000     0.000    87.190    25.333     0b111    20181008T113013768525
  120      -4.7769      0.62        1.25    0.054750     0.000     0.000    87.249    25.365     0b111    20181008T113014824737
  110      -4.4688      0.00        0.00    0.050500     0.000     0.000    88.490    25.365     0b111    20181008T113015885810
  100      -4.0613      0.00        0.00    0.044931     0.019     0.063    90.388    25.396     0b111    20181008T113016946333
   90      -3.6543      0.61        1.25    0.039312     0.000     0.000    92.954    25.365     0b111    20181008T113018007316
   80      -3.2475      0.00        0.00    0.033737     0.025     0.063    96.258    25.396     0b111    20181008T113019068906
   70      -2.8400      0.00        0.00    0.028125     0.000     0.000   100.978    25.396     0b111    20181008T113020125536
   60      -2.4306      0.62        1.25    0.022556     0.019     0.063   107.758    25.396     0b111    20181008T113021185513
   50      -2.0250      0.00        0.00    0.017000     0.000     0.000   119.118    25.396     0b111    20181008T113022242346
   40      -1.6195      0.61        1.25    0.011438     0.000     0.000   141.596    25.396     0b111    20181008T113023295803
   30      -1.2138      0.00        0.00    0.005906     0.031     0.063   205.503    25.396     0b111    20181008T113024349574
   20      -0.8084      0.57        1.25    0.000438     0.000     0.000  1847.714    25.396     0b111    20181008T113025401173
   10      -0.4025      0.00        0.00    0.000000     0.000     0.000     1.000    25.396     0b111    20181008T113026452290
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.396     0b111    20181008T113027502377
