Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7737      0.00        0.00    0.056063     0.000     0.000    85.151    24.604       0b0    20190530T162850850161
  120      -4.6938      0.00        0.00    0.055194     0.019     0.063    85.041    24.635       0b0    20190530T162851808431
  110      -4.3006      0.63        1.25    0.051062     0.000     0.000    84.223    24.604       0b0    20190530T162852767376
  100      -3.9087      0.00        0.00    0.046938     0.000     0.000    83.276    24.635       0b0    20190530T162853726864
   90      -3.5175      0.00        0.00    0.042813     0.000     0.000    82.161    24.635       0b0    20190530T162854685197
   80      -3.1259      0.57        1.25    0.038687     0.000     0.000    80.798    24.635       0b0    20190530T162855645490
   70      -2.7338      0.00        0.00    0.034563     0.000     0.000    79.096    24.572       0b0    20190530T162856606880
   60      -2.3399      0.37        1.25    0.030400     0.031     0.062    76.970    24.604       0b0    20190530T162857576165
   50      -1.9487      0.00        0.00    0.026312     0.000     0.000    74.062    24.635       0b0    20190530T162858538953
   40      -1.5575      0.00        0.00    0.022188     0.000     0.000    70.197    24.604       0b0    20190530T162859510044
   30      -1.1664      0.37        1.25    0.018063     0.000     0.000    64.574    24.635       0b0    20190530T162900475782
   20      -0.7756      0.62        1.25    0.014000     0.000     0.000    55.402    24.604       0b0    20190530T162901441106
   10      -0.3850      0.00        0.00    0.009900     0.031     0.063    38.889    24.604       0b0    20190530T162902399903
    0      -0.0000      0.00        0.00    0.005812     0.000     0.000    -0.000    24.604       0b0    20190530T162903355574
