Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.23734     4.36250     23.05010      33.35447     32.56183    0b1111111111111111    20190412T133611583741
 2.23739     4.36333     23.05010      33.38618     32.56183    0b1111111111111111    20190412T133612003468
 2.23734     4.36167     23.08180      33.35447     32.56183    0b1111111111111111    20190412T133612423605
 2.23739     4.36333     23.11351      33.35447     32.56183    0b1111111111111111    20190412T133612843208
 2.23739     4.36083     23.11351      33.35447     32.56183    0b1111111111111111    20190412T133613263195
 2.23739     4.36250     23.17692      33.35447     32.53012    0b1111111111111111    20190412T133613681737
 2.23762     4.36083     24.69880      33.38618     32.56183    0b1111111111111111    20190412T133614100281
 2.23777     4.36417     26.15726      33.38618     32.59353    0b1111111111111111    20190412T133614518442
 2.23805     4.36417     28.02790      33.38618     32.62524    0b1111111111111111    20190412T133614935666
 2.23823     4.36250     29.61319      33.38618     32.62524    0b1111111111111111    20190412T133615355660
 2.23842     4.36500     31.51554      33.38618     32.62524    0b1111111111111111    20190412T133615775321
 2.23861     4.36583     32.27647      33.41788     32.62524    0b1111111111111111    20190412T133616193377
 2.23870     4.36500     33.98859      33.38618     32.65694    0b1111111111111111    20190412T133616611557
 2.23894     4.36417     35.63729      33.38618     32.65694    0b1111111111111111    20190412T133617031404
 2.23903     4.36417     37.03234      33.41788     32.65694    0b1111111111111111    20190412T133617449997
 2.23927     4.36500     38.39569      33.41788     32.65694    0b1111111111111111    20190412T133617868611
 2.23922     4.36500     39.69562      33.41788     32.65694    0b1111111111111111    20190412T133618287655
 2.23936     4.36667     41.02727      33.41788     32.65694    0b1111111111111111    20190412T133618706022
 2.23959     4.36750     42.23209      33.38618     32.68865    0b1111111111111111    20190412T133619124867
 2.23973     4.36750     43.46861      33.41788     32.72036    0b1111111111111111    20190412T133619543458
 2.23983     4.36750     44.73684      33.41788     32.68865    0b1111111111111111    20190412T133619961472
 2.23997     4.36750     45.81484      33.41788     32.72036    0b1111111111111111    20190412T133620379996
