Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7812      0.00        0.00    0.058625     0.000     0.000    81.557    23.938     0b111    20181005T164433468885
  120      -4.6375      0.00        0.00    0.056638     0.025     0.063    81.880    23.970     0b111    20181005T164434518070
  110      -4.2500      0.00        0.00    0.051331     0.029     0.063    82.796    23.970     0b111    20181005T164435566281
  100      -3.8629      0.57        1.25    0.046050     0.025     0.063    83.884    23.970     0b111    20181005T164436615441
   90      -3.4765      0.50        1.25    0.040750     0.000     0.000    85.313    23.970     0b111    20181005T164437666122
   80      -3.0900      0.00        0.00    0.035438     0.000     0.000    87.196    24.001     0b111    20181005T164438715631
   70      -2.7031      0.62        1.25    0.030181     0.019     0.062    89.563    24.001     0b111    20181005T164439763849
   60      -2.3137      0.00        0.00    0.024856     0.029     0.063    93.085    24.001     0b111    20181005T164440813098
   50      -1.9275      0.00        0.00    0.019563     0.000     0.000    98.530    24.001     0b111    20181005T164441861070
   40      -1.5413      0.00        0.00    0.014288     0.031     0.062   107.874    24.001     0b111    20181005T164442909845
   30      -1.1555      0.61        1.25    0.009000     0.000     0.000   128.389    24.001     0b111    20181005T164443958646
   20      -0.7694      0.62        1.25    0.003794     0.029     0.063   202.801    24.033     0b111    20181005T164445007558
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    24.033     0b111    20181005T164446058488
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.033     0b111    20181005T164447106734
