Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.054500     0.000     0.000    87.683    23.367       0b0    20190411T094847301662
  120      -4.5564      0.37        1.25    0.052125     0.000     0.000    87.412    23.367       0b0    20190411T094848261399
  110      -4.1751      0.38        1.25    0.048125     0.000     0.000    86.756    23.335       0b0    20190411T094849221124
  100      -3.7950      0.00        0.00    0.044150     0.031     0.063    85.957    23.335       0b0    20190411T094850177856
   90      -3.4156      0.63        1.25    0.040187     0.000     0.000    84.992    23.335       0b0    20190411T094851134192
   80      -3.0350      0.00        0.00    0.036187     0.000     0.000    83.869    23.335       0b0    20190411T094852093054
   70      -2.6537      0.00        0.00    0.032200     0.025     0.063    82.415    23.367       0b0    20190411T094853050294
   60      -2.2713      0.00        0.00    0.028212     0.031     0.063    80.505    23.335       0b0    20190411T094854007172
   50      -1.8925      0.00        0.00    0.024250     0.000     0.000    78.041    23.335       0b0    20190411T094854962908
   40      -1.5137      0.00        0.00    0.020313     0.000     0.000    74.523    23.335       0b0    20190411T094855920644
   30      -1.1323      0.50        1.25    0.016313     0.000     0.000    69.410    23.335       0b0    20190411T094856879379
   20      -0.7529      0.57        1.25    0.012413     0.031     0.063    60.655    23.335       0b0    20190411T094857838713
   10      -0.3733      0.61        1.25    0.008438     0.000     0.000    44.237    23.335       0b0    20190411T094858795095
    0      -0.0000      0.00        0.00    0.004481     0.029     0.063    -0.000    23.367       0b0    20190411T094859751675
