Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7666      0.57        1.25    0.052812     0.000     0.000    90.256    25.143       0b0    20190531T144024848140
  120      -4.6700      0.00        0.00    0.051750     0.000     0.000    90.242    25.174       0b0    20190531T144025809239
  110      -4.2793      0.61        1.25    0.047688     0.000     0.000    89.735    25.174       0b0    20190531T144026768834
  100      -3.8900      0.00        0.00    0.043625     0.000     0.000    89.169    25.143       0b0    20190531T144027726146
   90      -3.5012      0.00        0.00    0.039563     0.000     0.000    88.499    25.143       0b0    20190531T144028685930
   80      -3.1125      0.00        0.00    0.035500     0.000     0.000    87.676    25.111       0b0    20190531T144029644995
   70      -2.7225      0.00        0.00    0.031438     0.000     0.000    86.600    25.111       0b0    20190531T144030602612
   60      -2.3307      0.61        1.25    0.027375     0.000     0.000    85.142    25.111       0b0    20190531T144031560646
   50      -1.9413      0.00        0.00    0.023300     0.025     0.063    83.315    25.111       0b0    20190531T144032521043
   40      -1.5512      0.00        0.00    0.019213     0.031     0.062    80.742    25.143       0b0    20190531T144033480943
   30      -1.1615      0.50        1.25    0.015131     0.019     0.063    76.762    25.111       0b0    20190531T144034441460
   20      -0.7725      0.00        0.00    0.011125     0.000     0.000    69.438    25.143       0b0    20190531T144035401067
   10      -0.3836      0.38        1.25    0.007063     0.000     0.000    54.319    25.111       0b0    20190531T144036361798
    0      -0.0000      0.00        0.00    0.002969     0.031     0.063    -0.000    25.111       0b0    20190531T144037323295
