Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7475      0.00        0.00    0.082475     0.031     0.063    57.563    23.779    0b1001    20190530T153436565571
  120      -4.5250      0.00        0.00    0.078625     0.000     0.000    57.552    23.779    0b1001    20190530T153437528193
  110      -4.1463      0.00        0.00    0.072250     0.000     0.000    57.388    23.811    0b1001    20190530T153438489417
  100      -3.7700      0.00        0.00    0.065937     0.000     0.000    57.175    23.811    0b1001    20190530T153439457061
   90      -3.3925      0.00        0.00    0.059562     0.000     0.000    56.957    23.811    0b1001    20190530T153440425645
   80      -3.0150      0.00        0.00    0.053212     0.031     0.063    56.660    23.811    0b1001    20190530T153441393776
   70      -2.6377      0.50        1.25    0.046875     0.000     0.000    56.272    23.811    0b1001    20190530T153442361857
   60      -2.2587      0.00        0.00    0.040500     0.000     0.000    55.772    23.811    0b1001    20190530T153443328600
   50      -1.8814      0.37        1.25    0.034169     0.029     0.062    55.061    23.843    0b1001    20190530T153444290090
   40      -1.5050      0.00        0.00    0.027813     0.000     0.000    54.112    23.843    0b1001    20190530T153445249023
   30      -1.1275      0.00        0.00    0.021500     0.000     0.000    52.442    23.843    0b1001    20190530T153446209303
   20      -0.7512      0.00        0.00    0.015188     0.000     0.000    49.465    23.843    0b1001    20190530T153447171788
   10      -0.3738      0.00        0.00    0.008875     0.000     0.000    42.113    23.843    0b1001    20190530T153448131101
    0      -0.0000      0.00        0.00    0.002500     0.000     0.000    -0.000    23.843    0b1001    20190530T153449090658
