Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7595      0.61        1.25    0.066125     0.000     0.000    71.977    24.318     0b111    20190530T151906106848
  120      -4.5300      0.00        0.00    0.062994     0.019     0.062    71.912    24.350     0b111    20190530T151907066444
  110      -4.1512      0.00        0.00    0.057813     0.000     0.000    71.805    24.350     0b111    20190530T151908022223
  100      -3.7738      0.00        0.00    0.052687     0.000     0.000    71.625    24.350     0b111    20190530T151908980169
   90      -3.3963      0.00        0.00    0.047544     0.029     0.063    71.434    24.350     0b111    20190530T151909936951
   80      -3.0176      0.38        1.25    0.042375     0.000     0.000    71.212    24.350     0b111    20190530T151910895050
   70      -2.6398      0.50        1.25    0.037250     0.000     0.000    70.866    24.350     0b111    20190530T151911854257
   60      -2.2587      0.00        0.00    0.032063     0.000     0.000    70.448    24.350     0b111    20190530T151912811984
   50      -1.8816      0.57        1.25    0.026938     0.000     0.000    69.852    24.350     0b111    20190530T151913769251
   40      -1.5039      0.37        1.25    0.021813     0.000     0.000    68.946    24.382     0b111    20190530T151914726993
   30      -1.1275      0.00        0.00    0.016687     0.000     0.000    67.566    24.350     0b111    20190530T151915687700
   20      -0.7488      0.00        0.00    0.011612     0.025     0.063    64.478    24.350     0b111    20190530T151916646867
   10      -0.3714      0.37        1.25    0.006456     0.029     0.063    57.522    24.350     0b111    20190530T151917605424
    0      -0.0000      0.00        0.00    0.001356     0.029     0.063    -0.000    24.350     0b111    20190530T151918565170
