Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7684      0.57        1.25    0.068000     0.000     0.000    70.123    23.304    0b1001    20190415T105444957025
  120      -4.6609      0.57        1.25    0.066125     0.000     0.000    70.486    23.335    0b1001    20190415T105445911877
  110      -4.2709      0.57        1.25    0.059562     0.000     0.000    71.704    23.335    0b1001    20190415T105446867208
  100      -3.8813      0.00        0.00    0.053050     0.025     0.062    73.162    23.367    0b1001    20190415T105447824359
   90      -3.4937      0.00        0.00    0.046519     0.029     0.063    75.104    23.335    0b1001    20190415T105448778699
   80      -3.1050      0.00        0.00    0.040000     0.000     0.000    77.625    23.335    0b1001    20190415T105449732685
   70      -2.7162      0.00        0.00    0.033500     0.000     0.000    81.082    23.367    0b1001    20190415T105450689832
   60      -2.3250      0.00        0.00    0.026963     0.031     0.063    86.231    23.367    0b1001    20190415T105451644529
   50      -1.9358      0.61        1.25    0.020438     0.000     0.000    94.716    23.367    0b1001    20190415T105452598510
   40      -1.5464      0.37        1.25    0.013938     0.000     0.000   110.951    23.367    0b1001    20190415T105453552660
   30      -1.1575      0.00        0.00    0.007475     0.031     0.063   154.849    23.367    0b1001    20190415T105454506606
   20      -0.7687      0.00        0.00    0.001063     0.000     0.000   723.529    23.367    0b1001    20190415T105455462950
   10      -0.3800      0.00        0.00    0.000000     0.000     0.000     1.000    23.399    0b1001    20190415T105456418629
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.367    0b1001    20190415T105457372941
