Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.071156     0.031     0.062    67.071    25.174     0b111    20190614T163314878705
  120      -4.6325      0.00        0.00    0.069187     0.000     0.000    66.956    25.174     0b111    20190614T163315841153
  110      -4.2455      0.61        1.25    0.063875     0.000     0.000    66.466    25.238     0b111    20190614T163316809159
  100      -3.8587      0.00        0.00    0.058563     0.000     0.000    65.891    25.238     0b111    20190614T163317773403
   90      -3.4735      0.50        1.25    0.053250     0.000     0.000    65.230    25.206     0b111    20190614T163318737533
   80      -3.0874      0.37        1.25    0.047938     0.000     0.000    64.404    25.238     0b111    20190614T163319699247
   70      -2.7000      0.00        0.00    0.042625     0.000     0.000    63.343    25.206     0b111    20190614T163320663329
   60      -2.3116      0.57        1.25    0.037312     0.000     0.000    61.953    25.238     0b111    20190614T163321626177
   50      -1.9263      0.00        0.00    0.032006     0.019     0.063    60.184    25.238     0b111    20190614T163322590205
   40      -1.5401      0.37        1.25    0.026744     0.019     0.063    57.588    25.206     0b111    20190614T163323553700
   30      -1.1550      0.00        0.00    0.021438     0.000     0.000    53.878    25.238     0b111    20190614T163324516014
   20      -0.7687      0.00        0.00    0.016187     0.000     0.000    47.490    25.238     0b111    20190614T163325484413
   10      -0.3838      0.00        0.00    0.010881     0.019     0.063    35.267    25.238     0b111    20190614T163326447895
    0      -0.0000      0.00        0.00    0.005612     0.025     0.063    -0.000    25.238     0b111    20190614T163327415261
