Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7675      0.00        0.00    0.051500     0.000     0.000    92.573    24.572     0b111    20190603T173144572466
  120      -4.6550      0.00        0.00    0.049938     0.000     0.000    93.217    24.572     0b111    20190603T173145542601
  110      -4.2663      0.00        0.00    0.044750     0.000     0.000    95.335    24.572     0b111    20190603T173146515341
  100      -3.8787      0.00        0.00    0.039563     0.000     0.000    98.041    24.572     0b111    20190603T173147476275
   90      -3.4925      0.00        0.00    0.034375     0.000     0.000   101.600    24.604     0b111    20190603T173148434676
   80      -3.1046      0.57        1.25    0.029187     0.000     0.000   106.368    24.604     0b111    20190603T173149392280
   70      -2.7165      0.50        1.25    0.024000     0.000     0.000   113.187    24.604     0b111    20190603T173150348641
   60      -2.3263      0.00        0.00    0.018806     0.019     0.063   123.696    24.604     0b111    20190603T173151305215
   50      -1.9375      0.00        0.00    0.013619     0.019     0.063   142.267    24.572     0b111    20190603T173152266457
   40      -1.5488      0.00        0.00    0.008438     0.000     0.000   183.556    24.604     0b111    20190603T173153225604
   30      -1.1608      0.61        1.25    0.003250     0.000     0.000   357.154    24.572     0b111    20190603T173154193608
   20      -0.7713      0.00        0.00    0.000000     0.000     0.000     1.000    24.604     0b111    20190603T173155165595
   10      -0.3825      0.00        0.00    0.000000     0.000     0.000     1.000    24.604     0b111    20190603T173156129923
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.572     0b111    20190603T173157092637
