Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7850      0.00        0.00    0.038000     0.000     0.000   125.921    24.192       0b0    20190528T134947564021
  120      -4.5213      0.00        0.00    0.035187     0.000     0.000   128.490    24.192       0b0    20190528T134948523361
  110      -4.1437      0.00        0.00    0.031212     0.031     0.063   132.759    24.192       0b0    20190528T134949481616
  100      -3.7675      0.00        0.00    0.027250     0.000     0.000   138.257    24.223       0b0    20190528T134950440306
   90      -3.3913      0.00        0.00    0.023287     0.031     0.063   145.625    24.160       0b0    20190528T134951397582
   80      -3.0150      0.00        0.00    0.019313     0.000     0.000   156.117    24.160       0b0    20190528T134952356046
   70      -2.6380      0.61        1.25    0.015356     0.029     0.062   171.787    24.160       0b0    20190528T134953314550
   60      -2.2587      0.00        0.00    0.011375     0.000     0.000   198.571    24.160       0b0    20190528T134954272781
   50      -1.8825      0.00        0.00    0.007375     0.000     0.000   255.254    24.160       0b0    20190528T134955227518
   40      -1.5062      0.00        0.00    0.003438     0.000     0.000   438.182    24.160       0b0    20190528T134956183849
   30      -1.1300      0.00        0.00    0.000000     0.000     0.000     1.000    24.160       0b0    20190528T134957141610
   20      -0.7525      0.00        0.00    0.000000     0.000     0.000     1.000    24.192       0b0    20190528T134958099066
   10      -0.3775      0.00        0.00    0.000000     0.000     0.000     1.000    24.160       0b0    20190528T134959055828
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.160       0b0    20190528T135000012689
