Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7773      0.50        1.25    0.063063     0.000     0.000    75.754    24.635     0b111    20190530T164233509346
  120      -4.7013      0.00        0.00    0.062000     0.000     0.000    75.827    24.635     0b111    20190530T164234465918
  110      -4.3088      0.00        0.00    0.056563     0.000     0.000    76.177    24.635     0b111    20190530T164235421265
  100      -3.9163      0.00        0.00    0.051187     0.000     0.000    76.508    24.635     0b111    20190530T164236378672
   90      -3.5250      0.00        0.00    0.045750     0.000     0.000    77.049    24.635     0b111    20190530T164237334100
   80      -3.1336      0.37        1.25    0.040369     0.019     0.063    77.625    24.667     0b111    20190530T164238290094
   70      -2.7413      0.00        0.00    0.034938     0.000     0.000    78.462    24.635     0b111    20190530T164239248001
   60      -2.3470      0.61        1.25    0.029500     0.000     0.000    79.559    24.667     0b111    20190530T164240206315
   50      -1.9550      0.00        0.00    0.024125     0.000     0.000    81.036    24.635     0b111    20190530T164241165210
   40      -1.5634      0.57        1.25    0.018750     0.000     0.000    83.380    24.635     0b111    20190530T164242122350
   30      -1.1715      0.50        1.25    0.013350     0.031     0.063    87.753    24.667     0b111    20190530T164243079182
   20      -0.7788      0.00        0.00    0.008000     0.000     0.000    97.344    24.667     0b111    20190530T164244039437
   10      -0.3875      0.00        0.00    0.002612     0.025     0.062   148.325    24.635     0b111    20190530T164244997026
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.667     0b111    20190530T164245952560
