Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7863      0.00        0.00    0.082531     0.031     0.063    57.993    29.740    0b1001    20190610T141306600746
  120      -4.5691      0.57        1.25    0.078875     0.000     0.000    57.929    29.772    0b1001    20190610T141307558196
  110      -4.1875      0.00        0.00    0.072488     0.025     0.062    57.769    29.772    0b1001    20190610T141308517287
  100      -3.8062      0.00        0.00    0.066125     0.000     0.000    57.561    29.772    0b1001    20190610T141309472586
   90      -3.4263      0.00        0.00    0.059750     0.000     0.000    57.343    29.772    0b1001    20190610T141310431561
   80      -3.0450      0.00        0.00    0.053375     0.000     0.000    57.049    29.772    0b1001    20190610T141311389139
   70      -2.6637      0.00        0.00    0.047000     0.000     0.000    56.676    29.803    0b1001    20190610T141312347505
   60      -2.2808      0.61        1.25    0.040581     0.029     0.063    56.202    29.772    0b1001    20190610T141313305448
   50      -1.9000      0.00        0.00    0.034237     0.025     0.063    55.495    29.772    0b1001    20190610T141314263184
   40      -1.5188      0.00        0.00    0.027856     0.029     0.063    54.521    29.772    0b1001    20190610T141315218481
   30      -1.1387      0.00        0.00    0.021500     0.000     0.000    52.965    29.772    0b1001    20190610T141316174403
   20      -0.7575      0.00        0.00    0.015169     0.029     0.063    49.938    29.803    0b1001    20190610T141317134430
   10      -0.3772      0.50        1.25    0.008781     0.031     0.062    42.961    29.772    0b1001    20190610T141318094291
    0      -0.0000      0.00        0.00    0.002406     0.031     0.063    -0.000    29.803    0b1001    20190610T141319051156
