Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7575      0.00        0.00    0.077413     0.031     0.063    61.456    25.048    0b1001    20190604T144800378912
  120      -4.6138      0.00        0.00    0.074925     0.025     0.063    61.578    25.048    0b1001    20190604T144801335704
  110      -4.2276      0.37        1.25    0.068375     0.000     0.000    61.830    25.016    0b1001    20190604T144802294910
  100      -3.8438      0.00        0.00    0.061875     0.000     0.000    62.121    25.048    0b1001    20190604T144803256921
   90      -3.4600      0.00        0.00    0.055375     0.000     0.000    62.483    25.048    0b1001    20190604T144804229387
   80      -3.0761      0.37        1.25    0.048875     0.000     0.000    62.939    25.048    0b1001    20190604T144805200231
   70      -2.6913      0.00        0.00    0.042375     0.000     0.000    63.510    25.048    0b1001    20190604T144806172006
   60      -2.3038      0.00        0.00    0.035813     0.000     0.000    64.328    25.048    0b1001    20190604T144807143991
   50      -1.9189      0.37        1.25    0.029313     0.000     0.000    65.463    25.048    0b1001    20190604T144808111916
   40      -1.5350      0.00        0.00    0.022838     0.031     0.063    67.214    25.079    0b1001    20190604T144809072137
   30      -1.1508      0.61        1.25    0.016356     0.029     0.063    70.355    25.079    0b1001    20190604T144810028914
   20      -0.7656      0.62        1.25    0.009906     0.031     0.063    77.287    25.048    0b1001    20190604T144810987158
   10      -0.3814      0.37        1.25    0.003438     0.000     0.000   110.945    25.048    0b1001    20190604T144811944500
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.079    0b1001    20190604T144812904743
