Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.068063     0.000     0.000    70.211    26.030     0b111    20190604T162030756834
  120      -4.7038      0.00        0.00    0.067000     0.000     0.000    70.205    26.030     0b111    20190604T162031723848
  110      -4.3100      0.00        0.00    0.061625     0.000     0.000    69.939    26.062     0b111    20190604T162032693885
  100      -3.9175      0.00        0.00    0.056244     0.019     0.063    69.652    26.030     0b111    20190604T162033659221
   90      -3.5263      0.00        0.00    0.050869     0.019     0.063    69.321    26.030     0b111    20190604T162034621150
   80      -3.1337      0.00        0.00    0.045500     0.000     0.000    68.874    26.030     0b111    20190604T162035580105
   70      -2.7413      0.00        0.00    0.040125     0.000     0.000    68.318    26.062     0b111    20190604T162036538627
   60      -2.3463      0.00        0.00    0.034725     0.031     0.063    67.567    26.030     0b111    20190604T162037500357
   50      -1.9550      0.00        0.00    0.029375     0.000     0.000    66.553    26.030     0b111    20190604T162038459733
   40      -1.5630      0.61        1.25    0.024000     0.000     0.000    65.125    26.030     0b111    20190604T162039420326
   30      -1.1724      0.37        1.25    0.018687     0.000     0.000    62.736    26.030     0b111    20190604T162040382907
   20      -0.7800      0.00        0.00    0.013375     0.000     0.000    58.318    26.062     0b111    20190604T162041342383
   10      -0.3887      0.00        0.00    0.008000     0.000     0.000    48.594    26.030     0b111    20190604T162042303003
    0      -0.0000      0.00        0.00    0.002669     0.029     0.063    -0.000    26.030     0b111    20190604T162043264605
