Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.22014     4.32417     22.57451      29.99366     32.14965    0b1111111111111111    20190624T121526636720
 2.22019     4.32333     22.57451      30.02536     32.21306    0b1111111111111111    20190624T121527061763
 2.22019     4.32333     22.57451      30.02536     32.14965    0b1111111111111111    20190624T121527486636
 2.22019     4.32250     22.60621      30.02536     32.18136    0b1111111111111111    20190624T121527911994
 2.22014     4.32250     22.57451      29.99366     32.18136    0b1111111111111111    20190624T121528337280
 2.22019     4.32250     22.57451      29.99366     32.21306    0b1111111111111111    20190624T121528762731
 2.22014     4.32583     22.57451      30.02536     32.18136    0b1111111111111111    20190624T121529187764
 2.22028     4.32250     22.60621      30.02536     32.18136    0b1111111111111111    20190624T121529613886
 2.22052     4.32333     23.30374      30.02536     32.21306    0b1111111111111111    20190624T121530040370
 2.22080     4.32417     24.95244      30.02536     32.21306    0b1111111111111111    20190624T121530466502
 2.22136     4.32333     27.04502      30.02536     32.21306    0b1111111111111111    20190624T121530891075
 2.22187     4.32500     29.51807      30.02536     32.24477    0b1111111111111111    20190624T121531310464
 2.22253     4.32667     31.76918      30.05707     32.21306    0b1111111111111111    20190624T121531733660
 2.22314     4.32833     34.33735      30.02536     32.21306    0b1111111111111111    20190624T121532157442
 2.22361     4.32917     36.84211      30.02536     32.21306    0b1111111111111111    20190624T121532581555
 2.22422     4.32750     39.06151      30.05707     32.21306    0b1111111111111111    20190624T121533006258
 2.22469     4.33000     40.80533      30.05707     32.21306    0b1111111111111111    20190624T121533424502
 2.22520     4.33333     42.64426      30.05707     32.24477    0b1111111111111111    20190624T121533849036
 2.22558     4.33500     43.31008      30.02536     32.21306    0b1111111111111111    20190624T121534272273
 2.22600     4.33167     44.51490      30.05707     32.24477    0b1111111111111111    20190624T121534695728
 2.22647     4.33333     45.56119      30.05707     32.21306    0b1111111111111111    20190624T121535118517
 2.22670     4.33500     47.43183      30.05707     32.24477    0b1111111111111111    20190624T121535540276
 2.22708     4.33500     47.08307      30.08878     32.24477    0b1111111111111111    20190624T121535964487
 2.22731     4.33583     47.24160      30.05707     32.24477    0b1111111111111111    20190624T121536388084
 2.22759     4.33500     48.22448      30.05707     32.24477    0b1111111111111111    20190624T121536810586
 2.22792     4.33833     48.92200      30.05707     32.24477    0b1111111111111111    20190624T121537234239
 2.22811     4.33667     50.19023      30.05707     32.21306    0b1111111111111111    20190624T121537654608
 2.22830     4.33917     50.72923      30.05707     32.24477    0b1111111111111111    20190624T121538076425
 2.22877     4.34000     53.01205      30.05707     32.24477    0b1111111111111111    20190624T121538500842
 2.22891     4.34333     54.05834      30.08878     32.24477    0b1111111111111111    20190624T121538924767
 2.22919     4.34083     55.54851      30.05707     32.21306    0b1111111111111111    20190624T121539348040
 2.22947     4.34333     56.24604      30.08878     32.24477    0b1111111111111111    20190624T121539768907
 2.22970     4.33917     56.27774      30.02536     32.27647    0b1111111111111111    20190624T121540192160
 2.22989     4.34083     57.03868      30.05707     32.27647    0b1111111111111111    20190624T121540615154
 2.23008     4.34167     57.60938      30.05707     32.24477    0b1111111111111111    20190624T121541038515
 2.23041     4.34083     58.21179      30.08878     32.24477    0b1111111111111111    20190624T121541463175
 2.23064     4.34250     59.44832      30.05707     32.24477    0b1111111111111111    20190624T121541885409
 2.23078     4.34167     59.22638      30.05707     32.24477    0b1111111111111111    20190624T121542307623
 2.23097     4.34500     59.54344      30.05707     32.27647    0b1111111111111111    20190624T121542730774
 2.23116     4.34583     59.63855      30.05707     32.27647    0b1111111111111111    20190624T121543152201
 2.23130     4.34333     59.51173      30.05707     32.27647    0b1111111111111111    20190624T121543575226
 2.23134     4.34500     59.92391      30.05707     32.24477    0b1111111111111111    20190624T121543997910
 2.23158     4.34250     60.01902      30.05707     32.27647    0b1111111111111111    20190624T121544421003
 2.23167     4.34583     60.58973      30.08878     32.24477    0b1111111111111111    20190624T121544843716
 2.23181     4.34500     61.60431      30.08878     32.24477    0b1111111111111111    20190624T121545265946
 2.23191     4.34667     62.07990      30.08878     32.27647    0b1111111111111111    20190624T121545689121
 2.23219     4.34667     63.03107      30.08878     32.27647    0b1111111111111111    20190624T121546112154
 2.23223     4.34583     63.57007      30.05707     32.27647    0b1111111111111111    20190624T121546534344
 2.23228     4.34667     63.41154      30.08878     32.24477    0b1111111111111111    20190624T121546958209
 2.23252     4.34667     63.66519      30.05707     32.27647    0b1111111111111111    20190624T121547381958
 1.98952     3.79500     64.90171      30.08878     32.27647    0b1111111111111111    20190624T121547806816
 0.00000    -0.04667     65.88459      30.08878     32.27647    0b1111111111111111    20190624T121548229778
