Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7588      0.00        0.00    0.064625     0.000     0.000    73.636    29.518     0b111    20190612T121214294484
  120      -4.6313      0.00        0.00    0.062875     0.000     0.000    73.658    29.518     0b111    20190612T121215251824
  110      -4.2450      0.00        0.00    0.057563     0.000     0.000    73.746    29.550     0b111    20190612T121216207947
  100      -3.8589      0.37        1.25    0.052250     0.000     0.000    73.854    29.518     0b111    20190612T121217168018
   90      -3.4746      0.57        1.25    0.047000     0.000     0.000    73.928    29.518     0b111    20190612T121218127632
   80      -3.0888      0.00        0.00    0.041687     0.000     0.000    74.093    29.518     0b111    20190612T121219085653
   70      -2.7025      0.00        0.00    0.036438     0.000     0.000    74.168    29.581     0b111    20190612T121220043765
   60      -2.3147      0.50        1.25    0.031125     0.000     0.000    74.369    29.550     0b111    20190612T121221002068
   50      -1.9281      0.62        1.25    0.025812     0.000     0.000    74.697    29.581     0b111    20190612T121221962261
   40      -1.5425      0.00        0.00    0.020500     0.000     0.000    75.244    29.550     0b111    20190612T121222922470
   30      -1.1562      0.00        0.00    0.015237     0.025     0.062    75.882    29.550     0b111    20190612T121223880340
   20      -0.7687      0.00        0.00    0.010000     0.000     0.000    76.875    29.550     0b111    20190612T121224839420
   10      -0.3834      0.57        1.25    0.004687     0.000     0.000    81.787    29.581     0b111    20190612T121225798062
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    29.550     0b111    20190612T121226756334
