Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7900      0.00        0.00    0.070375     0.000     0.000    68.064    26.284    0b1111    20181008T165245548959
  120      -4.7663      0.00        0.00    0.070000     0.000     0.000    68.089    26.284    0b1111    20181008T165246599080
  110      -4.3687      0.00        0.00    0.064125     0.000     0.000    68.129    26.284    0b1111    20181008T165247651567
  100      -3.9700      0.00        0.00    0.058231     0.029     0.063    68.176    26.284    0b1111    20181008T165248712044
   90      -3.5725      0.00        0.00    0.052325     0.025     0.063    68.275    26.284    0b1111    20181008T165249773811
   80      -3.1750      0.00        0.00    0.046469     0.031     0.063    68.325    26.284    0b1111    20181008T165250836639
   70      -2.7769      0.62        1.25    0.040581     0.029     0.063    68.428    26.284    0b1111    20181008T165251894084
   60      -2.3772      0.50        1.25    0.034694     0.019     0.063    68.521    26.316    0b1111    20181008T165252953941
   50      -1.9800      0.00        0.00    0.028875     0.000     0.000    68.571    26.284    0b1111    20181008T165254013835
   40      -1.5837      0.00        0.00    0.023019     0.029     0.063    68.803    26.316    0b1111    20181008T165255075347
   30      -1.1871      0.57        1.25    0.017187     0.000     0.000    69.069    26.316    0b1111    20181008T165256132912
   20      -0.7900      0.00        0.00    0.011419     0.029     0.063    69.184    26.316    0b1111    20181008T165257193150
   10      -0.3937      0.00        0.00    0.005575     0.025     0.063    70.628    26.284    0b1111    20181008T165258245190
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.316    0b1111    20181008T165259295610
