Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.070312     0.000     0.000    67.769    24.635    0b1111    20190606T153849711827
  120      -4.6900      0.00        0.00    0.069187     0.000     0.000    67.787    24.635    0b1111    20190606T153850669796
  110      -4.2989      0.37        1.25    0.063444     0.019     0.062    67.759    24.635    0b1111    20190606T153851628025
  100      -3.9090      0.50        1.25    0.057706     0.029     0.063    67.740    24.635    0b1111    20190606T153852585134
   90      -3.5189      0.37        1.25    0.052000     0.000     0.000    67.671    24.667    0b1111    20190606T153853543115
   80      -3.1288      0.00        0.00    0.046250     0.000     0.000    67.649    24.635    0b1111    20190606T153854502238
   70      -2.7375      0.00        0.00    0.040500     0.000     0.000    67.593    24.635    0b1111    20190606T153855458233
   60      -2.3450      0.00        0.00    0.034750     0.000     0.000    67.482    24.667    0b1111    20190606T153856418075
   50      -1.9537      0.00        0.00    0.029000     0.000     0.000    67.371    24.667    0b1111    20190606T153857377395
   40      -1.5625      0.00        0.00    0.023250     0.000     0.000    67.204    24.635    0b1111    20190606T153858335797
   30      -1.1713      0.00        0.00    0.017500     0.000     0.000    66.929    24.635    0b1111    20190606T153859294031
   20      -0.7800      0.00        0.00    0.011813     0.000     0.000    66.032    24.667    0b1111    20190606T153900259920
   10      -0.3881      0.62        1.25    0.006062     0.000     0.000    64.021    24.699    0b1111    20190606T153901229654
    0      -0.0000      0.00        0.00    0.000337     0.031     0.062    -0.000    24.667    0b1111    20190606T153902199280
