Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7566      0.57        1.25    0.085750     0.000     0.000    55.471    23.399    0b1001    20190521T124233574177
  120      -4.5288      0.00        0.00    0.081812     0.000     0.000    55.355    23.399    0b1001    20190521T124234531280
  110      -4.1500      0.00        0.00    0.075375     0.000     0.000    55.058    23.399    0b1001    20190521T124235489416
  100      -3.7725      0.00        0.00    0.068937     0.000     0.000    54.723    23.399    0b1001    20190521T124236447249
   90      -3.3950      0.00        0.00    0.062500     0.000     0.000    54.320    23.399    0b1001    20190521T124237406119
   80      -3.0164      0.38        1.25    0.056063     0.000     0.000    53.804    23.399    0b1001    20190521T124238363925
   70      -2.6388      0.00        0.00    0.049625     0.000     0.000    53.174    23.431    0b1001    20190521T124239320440
   60      -2.2587      0.00        0.00    0.043187     0.000     0.000    52.301    23.399    0b1001    20190521T124240277159
   50      -1.8813      0.00        0.00    0.036762     0.025     0.063    51.173    23.431    0b1001    20190521T124241242075
   40      -1.5038      0.00        0.00    0.030375     0.000     0.000    49.506    23.399    0b1001    20190521T124242208002
   30      -1.1263      0.00        0.00    0.023994     0.019     0.063    46.939    23.431    0b1001    20190521T124243166147
   20      -0.7488      0.00        0.00    0.017625     0.000     0.000    42.482    23.399    0b1001    20190521T124244123722
   10      -0.3721      0.57        1.25    0.011250     0.000     0.000    33.078    23.431    0b1001    20190521T124245082591
    0      -0.0000      0.00        0.00    0.004875     0.000     0.000    -0.000    23.431    0b1001    20190521T124246040948
