Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7635      0.50        1.25    0.058250     0.000     0.000    81.777    24.667     0b111    20190603T164227651713
  120      -4.6600      0.00        0.00    0.056813     0.000     0.000    82.024    24.667     0b111    20190603T164228611460
  110      -4.2700      0.00        0.00    0.051475     0.031     0.063    82.953    24.699     0b111    20190603T164229572322
  100      -3.8818      0.61        1.25    0.046144     0.029     0.063    84.123    24.699     0b111    20190603T164230537317
   90      -3.4937      0.00        0.00    0.040844     0.031     0.063    85.539    24.699     0b111    20190603T164231506094
   80      -3.1062      0.00        0.00    0.035563     0.000     0.000    87.346    24.731     0b111    20190603T164232473769
   70      -2.7175      0.00        0.00    0.030250     0.000     0.000    89.835    24.731     0b111    20190603T164233439649
   60      -2.3263      0.00        0.00    0.024925     0.025     0.063    93.330    24.699     0b111    20190603T164234407331
   50      -1.9375      0.00        0.00    0.019619     0.019     0.063    98.758    24.731     0b111    20190603T164235370600
   40      -1.5488      0.00        0.00    0.014313     0.000     0.000   108.210    24.731     0b111    20190603T164236338712
   30      -1.1609      0.57        1.25    0.009031     0.031     0.063   128.540    24.699     0b111    20190603T164237304921
   20      -0.7725      0.00        0.00    0.003800     0.025     0.063   203.289    24.762     0b111    20190603T164238264996
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    24.731     0b111    20190603T164239222850
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.731     0b111    20190603T164240179699
