Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7821      0.57        1.25    0.065125     0.000     0.000    73.430    24.382    0b1111    20181011T174928600869
  120      -4.5300      0.00        0.00    0.061313     0.000     0.000    73.884    24.350    0b1111    20181011T174929557605
  110      -4.1512      0.00        0.00    0.055688     0.000     0.000    74.545    24.350    0b1111    20181011T174930513001
  100      -3.7738      0.00        0.00    0.050119     0.019     0.063    75.296    24.382    0b1111    20181011T174931466611
   90      -3.3974      0.37        1.25    0.044494     0.019     0.062    76.356    24.382    0b1111    20181011T174932424306
   80      -3.0198      0.50        1.25    0.038875     0.000     0.000    77.678    24.382    0b1111    20181011T174933380923
   70      -2.6412      0.00        0.00    0.033288     0.031     0.063    79.347    24.382    0b1111    20181011T174934336523
   60      -2.2614      0.38        1.25    0.027644     0.029     0.062    81.804    24.382    0b1111    20181011T174935292171
   50      -1.8837      0.00        0.00    0.022063     0.000     0.000    85.382    24.382    0b1111    20181011T174936247506
   40      -1.5062      0.00        0.00    0.016500     0.000     0.000    91.288    24.382    0b1111    20181011T174937202622
   30      -1.1289      0.38        1.25    0.010900     0.031     0.063   103.567    24.382    0b1111    20181011T174938157462
   20      -0.7515      0.50        1.25    0.005375     0.000     0.000   139.814    24.382    0b1111    20181011T174939112487
   10      -0.3750      0.00        0.00    0.000000     0.000     0.000     1.000    24.382    0b1111    20181011T174940072215
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.413    0b1111    20181011T174941027076
