Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7687      0.00        0.00    0.081181     0.019     0.062    58.742    23.621    0b1111    20190909T102620480875
  120      -4.7337      0.00        0.00    0.080625     0.000     0.000    58.713    23.653    0b1111    20190909T102621443354
  110      -4.3387      0.00        0.00    0.074769     0.029     0.062    58.029    23.653    0b1111    20190909T102622407255
  100      -3.9441      0.57        1.25    0.068937     0.000     0.000    57.213    23.653    0b1111    20190909T102623373239
   90      -3.5503      0.50        1.25    0.063125     0.000     0.000    56.242    23.684    0b1111    20190909T102624345777
   80      -3.1562      0.00        0.00    0.057281     0.031     0.063    55.101    23.684    0b1111    20190909T102625315304
   70      -2.7625      0.00        0.00    0.051456     0.029     0.063    53.686    23.653    0b1111    20190909T102626284765
   60      -2.3663      0.00        0.00    0.045625     0.000     0.000    51.863    23.684    0b1111    20190909T102627252620
   50      -1.9725      0.00        0.00    0.039813     0.000     0.000    49.545    23.684    0b1111    20190909T102628224502
   40      -1.5779      0.57        1.25    0.034000     0.000     0.000    46.408    23.684    0b1111    20190909T102629193271
   30      -1.1849      0.37        1.25    0.028187     0.000     0.000    42.035    23.684    0b1111    20190909T102630158082
   20      -0.7900      0.00        0.00    0.022437     0.000     0.000    35.209    23.684    0b1111    20190909T102631125817
   10      -0.3964      0.38        1.25    0.016625     0.000     0.000    23.842    23.684    0b1111    20190909T102632093058
    0      -0.0025      0.00        0.00    0.010813     0.000     0.000     0.231    23.684    0b1111    20190909T102633064002
