Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7954      0.57        1.25    0.062437     0.000     0.000    76.803    24.255     0b111    20190529T185124389542
  120      -4.5763      0.00        0.00    0.059375     0.000     0.000    77.074    24.287     0b111    20190529T185125344268
  110      -4.1940      0.50        1.25    0.054137     0.025     0.063    77.469    24.287     0b111    20190529T185126300098
  100      -3.8137      0.00        0.00    0.048938     0.000     0.000    77.931    24.287     0b111    20190529T185127258127
   90      -3.4325      0.00        0.00    0.043687     0.000     0.000    78.569    24.287     0b111    20190529T185128215229
   80      -3.0513      0.00        0.00    0.038500     0.000     0.000    79.253    24.318     0b111    20190529T185129171549
   70      -2.6700      0.00        0.00    0.033269     0.029     0.063    80.255    24.255     0b111    20190529T185130128318
   60      -2.2862      0.00        0.00    0.028025     0.031     0.062    81.579    24.287     0b111    20190529T185131085180
   50      -1.9050      0.00        0.00    0.022819     0.019     0.063    83.484    24.287     0b111    20190529T185132050290
   40      -1.5237      0.00        0.00    0.017625     0.000     0.000    86.454    24.318     0b111    20190529T185133009118
   30      -1.1438      0.00        0.00    0.012438     0.000     0.000    91.960    24.287     0b111    20190529T185133966282
   20      -0.7613      0.00        0.00    0.007312     0.000     0.000   104.103    24.287     0b111    20190529T185134927471
   10      -0.3813      0.00        0.00    0.002125     0.000     0.000   179.412    24.287     0b111    20190529T185135888602
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318     0b111    20190529T185136850440
