Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.065150     0.031     0.062    73.292    24.699    0b1111    20190614T145229171613
  120      -4.4835      0.50        1.25    0.060813     0.000     0.000    73.727    24.699    0b1111    20190614T145230137514
  110      -4.1080      0.61        1.25    0.055250     0.000     0.000    74.353    24.699    0b1111    20190614T145231099831
  100      -3.7350      0.00        0.00    0.049688     0.000     0.000    75.170    24.699    0b1111    20190614T145232066378
   90      -3.3612      0.00        0.00    0.044125     0.000     0.000    76.176    24.731    0b1111    20190614T145233029424
   80      -2.9866      0.57        1.25    0.038562     0.000     0.000    77.449    24.731    0b1111    20190614T145233993825
   70      -2.6125      0.00        0.00    0.033044     0.029     0.063    79.062    24.731    0b1111    20190614T145234957567
   60      -2.2362      0.00        0.00    0.027437     0.000     0.000    81.503    24.731    0b1111    20190614T145235919797
   50      -1.8612      0.00        0.00    0.021938     0.000     0.000    84.843    24.699    0b1111    20190614T145236882791
   40      -1.4875      0.00        0.00    0.016375     0.000     0.000    90.840    24.731    0b1111    20190614T145237845150
   30      -1.1137      0.00        0.00    0.010862     0.025     0.063   102.532    24.731    0b1111    20190614T145238810505
   20      -0.7387      0.00        0.00    0.005375     0.000     0.000   137.442    24.762    0b1111    20190614T145239774864
   10      -0.3650      0.00        0.00    0.000000     0.000     0.000     1.000    24.731    0b1111    20190614T145240739615
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.731    0b1111    20190614T145241702796
