Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.062875     0.000     0.000    75.905    24.065    0b1111    20190410T152435024150
  120      -4.4936      0.38        1.25    0.058706     0.029     0.063    76.544    24.065    0b1111    20190410T152435982512
  110      -4.1175      0.00        0.00    0.053187     0.000     0.000    77.415    24.065    0b1111    20190410T152436937711
  100      -3.7437      0.00        0.00    0.047688     0.000     0.000    78.506    24.096    0b1111    20190410T152437893483
   90      -3.3700      0.00        0.00    0.042187     0.000     0.000    79.881    24.096    0b1111    20190410T152438848092
   80      -2.9950      0.00        0.00    0.036687     0.000     0.000    81.635    24.096    0b1111    20190410T152439803077
   70      -2.6205      0.61        1.25    0.031187     0.000     0.000    84.024    24.096    0b1111    20190410T152440758160
   60      -2.2437      0.00        0.00    0.025625     0.000     0.000    87.561    24.096    0b1111    20190410T152441712257
   50      -1.8696      0.57        1.25    0.020131     0.019     0.063    92.872    24.128    0b1111    20190410T152442667282
   40      -1.4950      0.00        0.00    0.014675     0.025     0.063   101.874    24.096    0b1111    20190410T152443623390
   30      -1.1200      0.00        0.00    0.009187     0.000     0.000   121.905    24.096    0b1111    20190410T152444579107
   20      -0.7462      0.00        0.00    0.003750     0.000     0.000   199.000    24.128    0b1111    20190410T152445534497
   10      -0.3712      0.00        0.00    0.000000     0.000     0.000     1.000    24.096    0b1111    20190410T152446488717
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.128    0b1111    20190410T152447444578
