Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7575      0.00        0.00    0.039312     0.000     0.000   121.017    24.445       0b0    20190412T120744849585
  120      -4.5050      0.00        0.00    0.036625     0.000     0.000   123.003    24.413       0b0    20190412T120745806773
  110      -4.1287      0.00        0.00    0.032625     0.000     0.000   126.552    24.445       0b0    20190412T120746761751
  100      -3.7526      0.38        1.25    0.028644     0.029     0.062   131.010    24.413       0b0    20190412T120747716011
   90      -3.3775      0.00        0.00    0.024675     0.025     0.063   136.879    24.413       0b0    20190412T120748672383
   80      -3.0012      0.00        0.00    0.020681     0.019     0.063   145.119    24.413       0b0    20190412T120749627376
   70      -2.6250      0.00        0.00    0.016681     0.019     0.063   157.362    24.413       0b0    20190412T120750581320
   60      -2.2469      0.63        1.25    0.012675     0.025     0.063   177.268    24.413       0b0    20190412T120751536682
   50      -1.8722      0.50        1.25    0.008688     0.000     0.000   215.511    24.413       0b0    20190412T120752492446
   40      -1.4965      0.50        1.25    0.004687     0.000     0.000   319.253    24.382       0b0    20190412T120753448063
   30      -1.1213      0.00        0.00    0.000750     0.000     0.000  1495.000    24.413       0b0    20190412T120754403530
   20      -0.7462      0.00        0.00    0.000000     0.000     0.000     1.000    24.413       0b0    20190412T120755358125
   10      -0.3712      0.00        0.00    0.000000     0.000     0.000     1.000    24.382       0b0    20190412T120756321665
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.382       0b0    20190412T120757289534
