Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7762      0.00        0.00    0.058813     0.000     0.000    81.211    23.557     0b111    20190617T102328343233
  120      -4.6025      0.00        0.00    0.056412     0.031     0.063    81.587    23.557     0b111    20190617T102329304755
  110      -4.2166      0.57        1.25    0.051187     0.000     0.000    82.376    23.589     0b111    20190617T102330270720
  100      -3.8325      0.00        0.00    0.045938     0.000     0.000    83.429    23.589     0b111    20190617T102331234798
   90      -3.4487      0.00        0.00    0.040750     0.000     0.000    84.632    23.557     0b111    20190617T102332201735
   80      -3.0648      0.50        1.25    0.035500     0.000     0.000    86.331    23.557     0b111    20190617T102333165296
   70      -2.6803      0.50        1.25    0.030313     0.000     0.000    88.421    23.589     0b111    20190617T102334127879
   60      -2.2939      0.37        1.25    0.025062     0.000     0.000    91.526    23.557     0b111    20190617T102335090238
   50      -1.9100      0.00        0.00    0.019875     0.000     0.000    96.101    23.589     0b111    20190617T102336052617
   40      -1.5263      0.00        0.00    0.014688     0.000     0.000   103.915    23.589     0b111    20190617T102337012708
   30      -1.1438      0.00        0.00    0.009500     0.000     0.000   120.395    23.589     0b111    20190617T102337973493
   20      -0.7586      0.37        1.25    0.004375     0.000     0.000   173.400    23.589     0b111    20190617T102338935385
   10      -0.3751      0.38        1.25    0.000000     0.000     0.000     1.000    23.557     0b111    20190617T102339901035
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.589     0b111    20190617T102340862263
