Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7843      0.61        1.25    0.044550     0.025     0.063   107.391    25.428       0b0    20190910T174520657183
  120      -4.6373      0.50        1.25    0.042969     0.031     0.062   107.921    25.428       0b0    20190910T174521619690
  110      -4.2496      0.57        1.25    0.038875     0.000     0.000   109.315    25.396       0b0    20190910T174522585311
  100      -3.8625      0.00        0.00    0.034813     0.000     0.000   110.952    25.396       0b0    20190910T174523547773
   90      -3.4763      0.00        0.00    0.030725     0.031     0.063   113.141    25.428       0b0    20190910T174524513150
   80      -3.0900      0.00        0.00    0.026631     0.019     0.063   116.029    25.428       0b0    20190910T174525478151
   70      -2.7030      0.61        1.25    0.022562     0.000     0.000   119.801    25.396       0b0    20190910T174526445579
   60      -2.3137      0.00        0.00    0.018494     0.019     0.062   125.110    25.428       0b0    20190910T174527408724
   50      -1.9275      0.00        0.00    0.014406     0.031     0.062   133.796    25.428       0b0    20190910T174528374493
   40      -1.5413      0.00        0.00    0.010369     0.019     0.063   148.644    25.428       0b0    20190910T174529342814
   30      -1.1560      0.50        1.25    0.006281     0.031     0.063   184.040    25.396       0b0    20190910T174530313427
   20      -0.7699      0.37        1.25    0.002250     0.000     0.000   342.167    25.428       0b0    20190910T174531285413
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    25.396       0b0    20190910T174532254770
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.396       0b0    20190910T174533224270
