Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.075562     0.000     0.000    63.160    25.048    0b1001    20190614T145956454024
  120      -4.4829      0.57        1.25    0.070562     0.000     0.000    63.531    25.048    0b1001    20190614T145957421982
  110      -4.1079      0.57        1.25    0.064206     0.029     0.063    63.979    25.048    0b1001    20190614T145958386731
  100      -3.7349      0.37        1.25    0.057869     0.019     0.062    64.540    25.048    0b1001    20190614T145959347716
   90      -3.3612      0.00        0.00    0.051500     0.000     0.000    65.267    25.048    0b1001    20190614T150000311178
   80      -2.9862      0.00        0.00    0.045125     0.000     0.000    66.177    25.048    0b1001    20190614T150001281246
   70      -2.6125      0.00        0.00    0.038750     0.000     0.000    67.419    25.048    0b1001    20190614T150002252007
   60      -2.2361      0.38        1.25    0.032375     0.000     0.000    69.069    25.048    0b1001    20190614T150003214875
   50      -1.8612      0.00        0.00    0.026000     0.000     0.000    71.587    25.048    0b1001    20190614T150004179773
   40      -1.4874      0.37        1.25    0.019681     0.019     0.063    75.573    25.079    0b1001    20190614T150005144150
   30      -1.1137      0.00        0.00    0.013313     0.000     0.000    83.662    25.048    0b1001    20190614T150006111461
   20      -0.7387      0.00        0.00    0.007038     0.031     0.063   104.973    25.079    0b1001    20190614T150007075150
   10      -0.3650      0.00        0.00    0.000687     0.000     0.000   530.909    25.079    0b1001    20190614T150008038666
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.079    0b1001    20190614T150009004699
