Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7675      0.00        0.00    0.060144     0.029     0.063    79.268    26.791     0b111    20190613T170206310238
  120      -4.5938      0.00        0.00    0.057750     0.000     0.000    79.545    26.791     0b111    20190613T170207271383
  110      -4.2099      0.37        1.25    0.052438     0.000     0.000    80.284    26.823     0b111    20190613T170208232739
  100      -3.8264      0.38        1.25    0.047188     0.000     0.000    81.089    26.791     0b111    20190613T170209191730
   90      -3.4438      0.00        0.00    0.041888     0.025     0.063    82.214    26.823     0b111    20190613T170210148832
   80      -3.0602      0.50        1.25    0.036625     0.000     0.000    83.556    26.823     0b111    20190613T170211108411
   70      -2.6774      0.38        1.25    0.031375     0.000     0.000    85.335    26.823     0b111    20190613T170212066165
   60      -2.2913      0.00        0.00    0.026100     0.031     0.063    87.787    26.823     0b111    20190613T170213028127
   50      -1.9075      0.00        0.00    0.020875     0.000     0.000    91.377    26.823     0b111    20190613T170213986504
   40      -1.5250      0.00        0.00    0.015625     0.000     0.000    97.600    26.823     0b111    20190613T170214944154
   30      -1.1425      0.00        0.00    0.010438     0.000     0.000   109.461    26.823     0b111    20190613T170215912264
   20      -0.7588      0.00        0.00    0.005250     0.000     0.000   144.524    26.855     0b111    20190613T170216883517
   10      -0.3763      0.00        0.00    0.000087     0.031     0.062  4300.000    26.823     0b111    20190613T170217844363
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.855     0b111    20190613T170218801659
