Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7625      0.00        0.00    0.084437     0.000     0.000    56.403    29.581    0b1001    20190612T131153390503
  120      -4.7463      0.00        0.00    0.084125     0.000     0.000    56.419    29.550    0b1001    20190612T131154358946
  110      -4.3513      0.00        0.00    0.077375     0.000     0.000    56.236    29.550    0b1001    20190612T131155319680
  100      -3.9540      0.50        1.25    0.070625     0.000     0.000    55.986    29.581    0b1001    20190612T131156278550
   90      -3.5588      0.00        0.00    0.063856     0.029     0.062    55.731    29.581    0b1001    20190612T131157237031
   80      -3.1623      0.50        1.25    0.057075     0.025     0.063    55.405    29.581    0b1001    20190612T131158193297
   70      -2.7651      0.37        1.25    0.050319     0.019     0.063    54.952    29.581    0b1001    20190612T131159151685
   60      -2.3669      0.63        1.25    0.043562     0.000     0.000    54.333    29.550    0b1001    20190612T131200111109
   50      -1.9724      0.38        1.25    0.036813     0.000     0.000    53.579    29.581    0b1001    20190612T131201069256
   40      -1.5774      0.38        1.25    0.030062     0.000     0.000    52.470    29.613    0b1001    20190612T131202027965
   30      -1.1825      0.00        0.00    0.023344     0.031     0.063    50.656    29.581    0b1001    20190612T131202985951
   20      -0.7875      0.00        0.00    0.016663     0.031     0.063    47.262    29.613    0b1001    20190612T131203945044
   10      -0.3925      0.00        0.00    0.009938     0.000     0.000    39.497    29.613    0b1001    20190612T131204904666
    0      -0.0000      0.00        0.00    0.003188     0.000     0.000    -0.000    29.613    0b1001    20190612T131205863788
