Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7577      0.50        1.25    0.091063     0.000     0.000    52.247    23.874    0b1001    20190412T115839853612
  120      -4.5200      0.00        0.00    0.086938     0.000     0.000    51.991    23.874    0b1001    20190412T115840811207
  110      -4.1413      0.00        0.00    0.080375     0.000     0.000    51.524    23.874    0b1001    20190412T115841764977
  100      -3.7650      0.00        0.00    0.073938     0.000     0.000    50.921    23.874    0b1001    20190412T115842719550
   90      -3.3875      0.00        0.00    0.067562     0.000     0.000    50.139    23.906    0b1001    20190412T115843674199
   80      -3.0100      0.00        0.00    0.061125     0.000     0.000    49.243    23.906    0b1001    20190412T115844630808
   70      -2.6324      0.37        1.25    0.054712     0.031     0.063    48.113    23.906    0b1001    20190412T115845586667
   60      -2.2525      0.00        0.00    0.048250     0.000     0.000    46.684    23.874    0b1001    20190412T115846541029
   50      -1.8750      0.00        0.00    0.041875     0.000     0.000    44.776    23.906    0b1001    20190412T115847495512
   40      -1.4981      0.62        1.25    0.035438     0.000     0.000    42.275    23.906    0b1001    20190412T115848449747
   30      -1.1213      0.00        0.00    0.029062     0.000     0.000    38.581    23.874    0b1001    20190412T115849403126
   20      -0.7438      0.00        0.00    0.022687     0.000     0.000    32.782    23.906    0b1001    20190412T115850359091
   10      -0.3675      0.00        0.00    0.016250     0.000     0.000    22.615    23.906    0b1001    20190412T115851314329
    0      -0.0000      0.00        0.00    0.009850     0.031     0.063    -0.000    23.874    0b1001    20190412T115852269421
