Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.048544     0.029     0.063    98.313    31.452       0b0    20190611T183640329283
  120      -4.4712      0.00        0.00    0.045312     0.000     0.000    98.676    31.484       0b0    20190611T183641289337
  110      -4.0980      0.61        1.25    0.041375     0.000     0.000    99.045    31.452       0b0    20190611T183642247982
  100      -3.7263      0.00        0.00    0.037406     0.031     0.062    99.616    31.452       0b0    20190611T183643205167
   90      -3.3538      0.00        0.00    0.033469     0.031     0.063   100.205    31.452       0b0    20190611T183644174842
   80      -2.9812      0.00        0.00    0.029500     0.000     0.000   101.059    31.452       0b0    20190611T183645146079
   70      -2.6081      0.63        1.25    0.025569     0.019     0.063   102.004    31.452       0b0    20190611T183646114079
   60      -2.2333      0.61        1.25    0.021625     0.000     0.000   103.272    31.452       0b0    20190611T183647085054
   50      -1.8610      0.50        1.25    0.017687     0.000     0.000   105.216    31.420       0b0    20190611T183648052247
   40      -1.4884      0.57        1.25    0.013750     0.000     0.000   108.245    31.452       0b0    20190611T183649014870
   30      -1.1163      0.00        0.00    0.009856     0.029     0.063   113.253    31.452       0b0    20190611T183649975617
   20      -0.7438      0.00        0.00    0.005981     0.029     0.063   124.347    31.420       0b0    20190611T183650934701
   10      -0.3712      0.00        0.00    0.002063     0.000     0.000   180.000    31.452       0b0    20190611T183651893557
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    31.420       0b0    20190611T183652852399
