Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.25792     4.38667     25.26950      28.44008     31.61065    0b1111111111111111    20190524T160403799606
 2.25788     4.38750     25.30120      28.44008     31.57895    0b1111111111111111    20190524T160404220960
 2.25797     4.38833     25.30120      28.47178     31.61065    0b1111111111111111    20190524T160404639811
 2.25797     4.38917     25.30120      28.47178     31.57895    0b1111111111111111    20190524T160405059427
 2.25802     4.38667     25.30120      28.44008     31.61065    0b1111111111111111    20190524T160405479187
 2.25797     4.38917     25.36462      28.47178     31.57895    0b1111111111111111    20190524T160405899284
 2.25811     4.38750     25.96703      28.47178     31.61065    0b1111111111111111    20190524T160406318531
 2.25825     4.38833     27.26696      28.47178     31.64236    0b1111111111111111    20190524T160406737908
 2.25872     4.39000     29.20101      28.47178     31.64236    0b1111111111111111    20190524T160407157497
 2.25923     4.38917     30.94483      28.47178     31.64236    0b1111111111111111    20190524T160407576433
 2.25942     4.39000     31.86430      28.50349     31.64236    0b1111111111111111    20190524T160407996927
 2.25952     4.39000     33.54471      28.47178     31.67406    0b1111111111111111    20190524T160408415749
 2.25975     4.39167     35.16170      28.47178     31.70577    0b1111111111111111    20190524T160408834883
 2.25984     4.39000     37.22257      28.47178     31.70577    0b1111111111111111    20190524T160409254140
 2.25998     4.39167     38.52251      28.50349     31.70577    0b1111111111111111    20190524T160409674099
 2.26022     4.39167     39.69562      28.50349     31.70577    0b1111111111111111    20190524T160410093596
 2.26036     4.38833     40.86874      28.50349     31.73748    0b1111111111111111    20190524T160410511900
 2.26036     4.39500     41.69309      28.50349     31.73748    0b1111111111111111    20190524T160410930191
 2.26036     4.39333     42.45403      28.50349     31.70577    0b1111111111111111    20190524T160411348594
 2.26036     4.39250     43.08814      28.50349     31.73748    0b1111111111111111    20190524T160411768582
 2.26050     4.39333     43.88079      28.47178     31.73748    0b1111111111111111    20190524T160412188109
 2.26041     4.39167     44.54661      28.50349     31.73748    0b1111111111111111    20190524T160412608942
 2.26050     4.39333     45.49778      28.50349     31.73748    0b1111111111111111    20190524T160413028027
 2.26050     4.39333     46.48066      28.50349     31.73748    0b1111111111111111    20190524T160413453726
 2.26059     4.39417     47.43183      28.50349     31.73748    0b1111111111111111    20190524T160413879733
 2.26069     4.39583     48.22448      28.50349     31.73748    0b1111111111111111    20190524T160414304947
 2.26078     4.39083     49.23906      28.50349     31.73748    0b1111111111111111    20190524T160414730345
 2.26083     4.39500     50.06341      28.50349     31.76918    0b1111111111111111    20190524T160415155788
 2.26088     4.39583     50.76094      28.50349     31.73748    0b1111111111111111    20190524T160415580579
 2.26102     4.39417     51.42676      28.50349     31.76918    0b1111111111111111    20190524T160416005576
 2.26116     4.39583     52.06088      28.53519     31.76918    0b1111111111111111    20190524T160416430673
 2.26116     4.39667     52.66328      28.53519     31.76918    0b1111111111111111    20190524T160416853545
 2.26111     4.39667     53.23399      28.53519     31.76918    0b1111111111111111    20190524T160417272635
 2.26130     4.39583     53.83640      28.53519     31.80089    0b1111111111111111    20190524T160417692104
 2.26134     4.39333     54.28028      28.53519     31.76918    0b1111111111111111    20190524T160418110989
 2.26134     4.39833     54.72416      28.53519     31.80089    0b1111111111111111    20190524T160418530612
 2.26148     4.39583     55.26316      28.53519     31.80089    0b1111111111111111    20190524T160418948788
 2.26153     4.39500     55.64363      28.53519     31.80089    0b1111111111111111    20190524T160419367124
 2.26158     4.39583     56.05580      28.53519     31.80089    0b1111111111111111    20190524T160419786050
 2.26172     4.39583     56.43627      28.53519     31.76918    0b1111111111111111    20190524T160420206234
 2.26167     4.39583     52.75840      28.53519     31.80089    0b1111111111111111    20190524T160420626687
 2.26172     4.39583     57.19721      28.56690     31.80089    0b1111111111111111    20190524T160421045434
 2.26177     4.39667     57.51427      28.53519     31.83259    0b1111111111111111    20190524T160421465822
 2.26181     4.39667     57.76791      28.53519     31.83259    0b1111111111111111    20190524T160421889357
 2.26177     4.39667     57.98985      28.53519     31.80089    0b1111111111111111    20190524T160422313351
 2.26195     4.39583     58.27521      28.53519     31.83259    0b1111111111111111    20190524T160422737940
 2.26195     4.39750     58.52885      28.53519     31.83259    0b1111111111111111    20190524T160423162678
 2.26195     4.39667     58.78250      28.53519     31.83259    0b1111111111111111    20190524T160423588808
 2.26209     4.39583     59.03614      28.56690     31.80089    0b1111111111111111    20190524T160424010448
 2.26200     4.39500     59.35320      28.53519     31.83259    0b1111111111111111    20190524T160424435567
 2.26205     4.39750     59.60685      28.53519     31.80089    0b1111111111111111    20190524T160424861938
 2.26209     4.39750     59.82879      28.53519     31.80089    0b1111111111111111    20190524T160425287060
 2.26223     4.39583     60.20926      28.53519     31.83259    0b1111111111111111    20190524T160425711775
 2.26233     4.40083     60.52632      28.56690     31.83259    0b1111111111111111    20190524T160426133106
 2.26242     4.39833     60.71655      28.56690     31.83259    0b1111111111111111    20190524T160426552457
 2.26256     4.39833     61.16043      28.56690     31.86430    0b1111111111111111    20190524T160426971081
 2.26247     4.39917     61.73114      28.56690     31.86430    0b1111111111111111    20190524T160427389341
 2.26256     4.40000     62.27013      28.53519     31.83259    0b1111111111111111    20190524T160427811768
 2.26270     4.39833     62.77743      28.56690     31.83259    0b1111111111111111    20190524T160428234601
 2.26284     4.39833     63.25301      28.56690     31.83259    0b1111111111111111    20190524T160428655074
 2.26284     4.39917     63.69689      28.56690     31.86430    0b1111111111111111    20190524T160429073844
 2.26298     4.40000     64.17248      28.56690     31.86430    0b1111111111111111    20190524T160429494465
 2.26303     4.40000     64.64807      28.53519     31.86430    0b1111111111111111    20190524T160429914928
 2.26308     4.40000     65.15536      28.53519     31.86430    0b1111111111111111    20190524T160430334753
 2.26317     4.40000     65.47242      28.56690     31.86430    0b1111111111111111    20190524T160430755441
 2.26322     4.39917     65.69436      28.56690     31.86430    0b1111111111111111    20190524T160431175913
 2.26336     4.39917     65.88459      28.56690     31.83259    0b1111111111111111    20190524T160431596516
 2.26350     4.40083     66.07483      28.56690     31.86430    0b1111111111111111    20190524T160432018519
 2.26350     4.40083     66.32847      28.56690     31.86430    0b1111111111111111    20190524T160432438127
 2.26364     4.40083     66.55041      28.56690     31.86430    0b1111111111111111    20190524T160432858169
 2.26359     4.40167     66.80406      28.56690     31.86430    0b1111111111111111    20190524T160433277921
 2.26373     4.40083     66.99429      28.56690     31.86430    0b1111111111111111    20190524T160433698636
 2.26383     4.40167     67.24794      28.56690     31.86430    0b1111111111111111    20190524T160434119015
 2.26392     4.40167     67.46988      28.53519     31.86430    0b1111111111111111    20190524T160434539337
 1.13480     2.16917     67.66011      28.53519     31.89601    0b1111111111111111    20190524T160434959462
 0.00000    -0.07083     67.81864      28.56690     31.89601    0b1111111111111111    20190524T160435381002
