Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.063937     0.000     0.000    74.741    23.621    0b1111    20190528T133237777609
  120      -4.6050      0.00        0.00    0.061313     0.000     0.000    75.107    23.621    0b1111    20190528T133238734822
  110      -4.2200      0.00        0.00    0.055581     0.029     0.063    75.925    23.621    0b1111    20190528T133239693530
  100      -3.8363      0.00        0.00    0.049875     0.000     0.000    76.917    23.653    0b1111    20190528T133240651434
   90      -3.4525      0.00        0.00    0.044187     0.000     0.000    78.133    23.653    0b1111    20190528T133241608655
   80      -3.0688      0.00        0.00    0.038481     0.029     0.063    79.747    23.653    0b1111    20190528T133242564737
   70      -2.6841      0.57        1.25    0.032762     0.025     0.063    81.927    23.653    0b1111    20190528T133243522367
   60      -2.2976      0.38        1.25    0.027062     0.000     0.000    84.901    23.653    0b1111    20190528T133244482477
   50      -1.9141      0.57        1.25    0.021375     0.000     0.000    89.550    23.621    0b1111    20190528T133245441330
   40      -1.5311      0.37        1.25    0.015687     0.000     0.000    97.602    23.684    0b1111    20190528T133246402075
   30      -1.1475      0.00        0.00    0.010031     0.031     0.063   114.393    23.653    0b1111    20190528T133247359663
   20      -0.7638      0.00        0.00    0.004437     0.000     0.000   172.113    23.684    0b1111    20190528T133248317920
   10      -0.3800      0.00        0.00    0.000000     0.000     0.000     1.000    23.653    0b1111    20190528T133249274146
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.653    0b1111    20190528T133250229593
