Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.061875     0.000     0.000    77.010    24.128    0b1111    20181005T175935534303
  120      -4.6437      0.00        0.00    0.060019     0.029     0.063    77.372    24.160    0b1111    20181005T175936583668
  110      -4.2554      0.57        1.25    0.054194     0.019     0.063    78.522    24.160    0b1111    20181005T175937635632
  100      -3.8679      0.57        1.25    0.048419     0.029     0.063    79.884    24.160    0b1111    20181005T175938691562
   90      -3.4816      0.57        1.25    0.042625     0.000     0.000    81.680    24.192    0b1111    20181005T175939749451
   80      -3.0950      0.00        0.00    0.036813     0.000     0.000    84.075    24.192    0b1111    20181005T175940807893
   70      -2.7084      0.57        1.25    0.031062     0.000     0.000    87.191    24.192    0b1111    20181005T175941868129
   60      -2.3188      0.00        0.00    0.025238     0.025     0.063    91.877    24.192    0b1111    20181005T175942931192
   50      -1.9312      0.00        0.00    0.019437     0.000     0.000    99.357    24.223    0b1111    20181005T175943984002
   40      -1.5437      0.00        0.00    0.013669     0.029     0.062   112.940    24.192    0b1111    20181005T175945036891
   30      -1.1562      0.00        0.00    0.007875     0.000     0.000   146.825    24.192    0b1111    20181005T175946091197
   20      -0.7687      0.00        0.00    0.002188     0.000     0.000   351.429    24.192    0b1111    20181005T175947142693
   10      -0.3825      0.00        0.00    0.000000     0.000     0.000     1.000    24.192    0b1111    20181005T175948193984
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.223    0b1111    20181005T175949246975
