Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7604      0.57        1.25    0.040512     0.025     0.063   117.504    23.367       0b0    20190530T112816680133
  120      -4.5750      0.00        0.00    0.038538     0.031     0.063   118.716    23.335       0b0    20190530T112817641437
  110      -4.1925      0.00        0.00    0.034500     0.000     0.000   121.522    23.335       0b0    20190530T112818602340
  100      -3.8113      0.00        0.00    0.030450     0.025     0.063   125.164    23.335       0b0    20190530T112819562575
   90      -3.4299      0.38        1.25    0.026438     0.000     0.000   129.735    23.367       0b0    20190530T112820523808
   80      -3.0475      0.00        0.00    0.022375     0.000     0.000   136.201    23.335       0b0    20190530T112821483290
   70      -2.6654      0.57        1.25    0.018375     0.000     0.000   145.054    23.335       0b0    20190530T112822441270
   60      -2.2812      0.00        0.00    0.014313     0.000     0.000   159.389    23.335       0b0    20190530T112823398878
   50      -1.9000      0.00        0.00    0.010313     0.000     0.000   184.242    23.335       0b0    20190530T112824358758
   40      -1.5188      0.00        0.00    0.006313     0.000     0.000   240.594    23.335       0b0    20190530T112825321476
   30      -1.1387      0.00        0.00    0.002312     0.000     0.000   492.432    23.304       0b0    20190530T112826282925
   20      -0.7562      0.00        0.00    0.000000     0.000     0.000     1.000    23.335       0b0    20190530T112827242164
   10      -0.3763      0.00        0.00    0.000000     0.000     0.000     1.000    23.335       0b0    20190530T112828203939
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.335       0b0    20190530T112829165266
