Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8100      0.00        0.00    0.075800     0.025     0.062    63.456    23.431    0b1111    20190530T174207406259
  120      -4.7982      0.61        1.25    0.075625     0.000     0.000    63.448    23.462    0b1111    20190530T174208379479
  110      -4.5111      0.38        1.25    0.071313     0.000     0.000    63.259    23.431    0b1111    20190530T174209350726
  100      -4.1013      0.00        0.00    0.065263     0.025     0.063    62.842    23.494    0b1111    20190530T174210323081
   90      -3.6925      0.00        0.00    0.059187     0.000     0.000    62.386    23.462    0b1111    20190530T174211295695
   80      -3.2838      0.00        0.00    0.053169     0.029     0.063    61.761    23.431    0b1111    20190530T174212252975
   70      -2.8750      0.00        0.00    0.047125     0.000     0.000    61.008    23.462    0b1111    20190530T174213209505
   60      -2.4625      0.00        0.00    0.041019     0.029     0.063    60.034    23.462    0b1111    20190530T174214169611
   50      -2.0525      0.00        0.00    0.034950     0.025     0.063    58.727    23.494    0b1111    20190530T174215128816
   40      -1.6425      0.00        0.00    0.028913     0.031     0.062    56.809    23.462    0b1111    20190530T174216086969
   30      -1.2323      0.50        1.25    0.022856     0.029     0.063    53.913    23.462    0b1111    20190530T174217045919
   20      -0.8213      0.00        0.00    0.016813     0.000     0.000    48.848    23.494    0b1111    20190530T174218007486
   10      -0.4103      0.50        1.25    0.010781     0.031     0.063    38.052    23.494    0b1111    20190530T174218967922
    0      -0.0000      0.00        0.00    0.004750     0.000     0.000    -0.000    23.494    0b1111    20190530T174219925850
