Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7737      0.00        0.00    0.064313     0.000     0.000    74.227    23.843    0b1111    20190626T141254613946
  120      -4.6037      0.00        0.00    0.061787     0.031     0.063    74.509    23.811    0b1111    20190626T141255582712
  110      -4.2188      0.00        0.00    0.056169     0.029     0.063    75.108    23.843    0b1111    20190626T141256550145
  100      -3.8350      0.00        0.00    0.050556     0.019     0.062    75.856    23.843    0b1111    20190626T141257515496
   90      -3.4525      0.00        0.00    0.044938     0.000     0.000    76.829    23.874    0b1111    20190626T141258479493
   80      -3.0685      0.50        1.25    0.039312     0.000     0.000    78.054    23.874    0b1111    20190626T141259441879
   70      -2.6844      0.63        1.25    0.033687     0.000     0.000    79.685    23.843    0b1111    20190626T141300411862
   60      -2.2981      0.63        1.25    0.028006     0.019     0.062    82.058    23.874    0b1111    20190626T141301376218
   50      -1.9150      0.00        0.00    0.022375     0.000     0.000    85.587    23.874    0b1111    20190626T141302340721
   40      -1.5312      0.00        0.00    0.016781     0.031     0.063    91.248    23.843    0b1111    20190626T141303303817
   30      -1.1475      0.00        0.00    0.011163     0.031     0.063   102.800    23.874    0b1111    20190626T141304268931
   20      -0.7638      0.00        0.00    0.005587     0.031     0.063   136.689    23.874    0b1111    20190626T141305234657
   10      -0.3800      0.00        0.00    0.000019     0.029     0.062 20266.667    23.843    0b1111    20190626T141306199021
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.874    0b1111    20190626T141307164759
