Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.059263     0.025     0.063    80.426    26.347     0b111    20181030T164640821693
  120      -4.6912      0.00        0.00    0.058188     0.000     0.000    80.623    26.347     0b111    20181030T164641785818
  110      -4.2987      0.00        0.00    0.052756     0.019     0.063    81.483    26.347     0b111    20181030T164642752459
  100      -3.9075      0.00        0.00    0.047375     0.000     0.000    82.480    26.316     0b111    20181030T164643711620
   90      -3.5175      0.00        0.00    0.041950     0.025     0.062    83.850    26.316     0b111    20181030T164644678179
   80      -3.1275      0.00        0.00    0.036563     0.000     0.000    85.538    26.316     0b111    20181030T164645644910
   70      -2.7362      0.00        0.00    0.031187     0.000     0.000    87.735    26.284     0b111    20181030T164646604161
   60      -2.3428      0.50        1.25    0.025750     0.000     0.000    90.981    26.252     0b111    20181030T164647563989
   50      -1.9525      0.00        0.00    0.020375     0.000     0.000    95.828    26.284     0b111    20181030T164648528460
   40      -1.5612      0.00        0.00    0.015000     0.000     0.000   104.083    26.252     0b111    20181030T164649493319
   30      -1.1713      0.00        0.00    0.009625     0.000     0.000   121.688    26.252     0b111    20181030T164650458927
   20      -0.7800      0.00        0.00    0.004312     0.000     0.000   180.870    26.221     0b111    20181030T164651419787
   10      -0.3900      0.00        0.00    0.000000     0.000     0.000     1.000    26.189     0b111    20181030T164652385185
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.189     0b111    20181030T164653350503
