Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7681      0.62        1.25    0.077250     0.000     0.000    61.723    23.906    0b1001    20190909T103323008045
  120      -4.5637      0.00        0.00    0.073750     0.000     0.000    61.881    23.874    0b1001    20190909T103323970023
  110      -4.1825      0.00        0.00    0.067337     0.031     0.062    62.112    23.874    0b1001    20190909T103324936608
  100      -3.8015      0.50        1.25    0.061000     0.000     0.000    62.320    23.906    0b1001    20190909T103325901074
   90      -3.4225      0.00        0.00    0.054706     0.029     0.063    62.561    23.906    0b1001    20190909T103326864233
   80      -3.0413      0.00        0.00    0.048431     0.019     0.063    62.795    23.874    0b1001    20190909T103327825742
   70      -2.6612      0.00        0.00    0.042125     0.000     0.000    63.175    23.874    0b1001    20190909T103328790422
   60      -2.2775      0.00        0.00    0.035769     0.029     0.063    63.673    23.874    0b1001    20190909T103329754937
   50      -1.8975      0.00        0.00    0.029500     0.000     0.000    64.322    23.906    0b1001    20190909T103330719922
   40      -1.5175      0.00        0.00    0.023194     0.019     0.063    65.427    23.874    0b1001    20190909T103331687929
   30      -1.1363      0.00        0.00    0.016937     0.000     0.000    67.085    23.874    0b1001    20190909T103332658037
   20      -0.7550      0.00        0.00    0.010688     0.000     0.000    70.643    23.874    0b1001    20190909T103333624207
   10      -0.3751      0.38        1.25    0.004437     0.000     0.000    84.535    23.874    0b1001    20190909T103334588237
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.874    0b1001    20190909T103335554050
