Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7696      0.57        1.25    0.054000     0.000     0.000    88.326    26.538       0b0    20190812T154136713773
  120      -4.5529      0.57        1.25    0.051694     0.019     0.063    88.074    26.506       0b0    20190812T154137678389
  110      -4.1725      0.00        0.00    0.047688     0.000     0.000    87.497    26.538       0b0    20190812T154138643647
  100      -3.7925      0.00        0.00    0.043694     0.019     0.062    86.797    26.506       0b0    20190812T154139604884
   90      -3.4138      0.00        0.00    0.039687     0.000     0.000    86.016    26.538       0b0    20190812T154140571754
   80      -3.0338      0.00        0.00    0.035687     0.000     0.000    85.009    26.538       0b0    20190812T154141535937
   70      -2.6537      0.00        0.00    0.031687     0.000     0.000    83.748    26.538       0b0    20190812T154142500962
   60      -2.2725      0.00        0.00    0.027687     0.000     0.000    82.077    26.569       0b0    20190812T154143461971
   50      -1.8933      0.61        1.25    0.023737     0.025     0.063    79.758    26.506       0b0    20190812T154144428686
   40      -1.5137      0.00        0.00    0.019750     0.000     0.000    76.646    26.506       0b0    20190812T154145392000
   30      -1.1350      0.00        0.00    0.015750     0.000     0.000    72.063    26.538       0b0    20190812T154146359469
   20      -0.7562      0.00        0.00    0.011813     0.000     0.000    64.021    26.506       0b0    20190812T154147322844
   10      -0.3764      0.37        1.25    0.007812     0.000     0.000    48.176    26.506       0b0    20190812T154148287243
    0      -0.0000      0.00        0.00    0.003869     0.019     0.063    -0.000    26.474       0b0    20190812T154149253612
