Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.072812     0.000     0.000    65.459    26.284     0b111    20181005T151034078701
  120      -4.5124      0.37        1.25    0.069312     0.000     0.000    65.102    26.252     0b111    20181005T151035133361
  110      -4.1350      0.00        0.00    0.064162     0.031     0.062    64.446    26.252     0b111    20181005T151036184839
  100      -3.7588      0.00        0.00    0.059000     0.000     0.000    63.708    26.252     0b111    20181005T151037238042
   90      -3.3825      0.00        0.00    0.053825     0.025     0.063    62.843    26.252     0b111    20181005T151038290555
   80      -3.0063      0.00        0.00    0.048688     0.000     0.000    61.746    26.252     0b111    20181005T151039354282
   70      -2.6297      0.50        1.25    0.043531     0.031     0.063    60.411    26.252     0b111    20181005T151040415264
   60      -2.2512      0.00        0.00    0.038325     0.025     0.063    58.741    26.221     0b111    20181005T151041475959
   50      -1.8750      0.00        0.00    0.033187     0.000     0.000    56.497    26.221     0b111    20181005T151042532270
   40      -1.4991      0.57        1.25    0.028019     0.029     0.062    53.504    26.189     0b111    20181005T151043593712
   30      -1.1237      0.00        0.00    0.022875     0.000     0.000    49.126    26.189     0b111    20181005T151044655857
   20      -0.7475      0.00        0.00    0.017762     0.025     0.063    42.083    26.189     0b111    20181005T151045718697
   10      -0.3725      0.00        0.00    0.012625     0.000     0.000    29.505    26.157     0b111    20181005T151046780171
    0      -0.0000      0.00        0.00    0.007437     0.000     0.000    -0.000    26.157     0b111    20181005T151047832630
