Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.038625     0.000     0.000   123.625    24.223       0b0    20191209T174620496544
  120      -4.6825      0.00        0.00    0.037687     0.000     0.000   124.245    24.255       0b0    20191209T174621453848
  110      -4.2912      0.00        0.00    0.033819     0.019     0.063   126.890    24.223       0b0    20191209T174622409506
  100      -3.9013      0.00        0.00    0.029937     0.000     0.000   130.313    24.223       0b0    20191209T174623366852
   90      -3.5112      0.00        0.00    0.026062     0.000     0.000   134.724    24.255       0b0    20191209T174624325730
   80      -3.1212      0.00        0.00    0.022138     0.025     0.063   140.994    24.223       0b0    20191209T174625282085
   70      -2.7304      0.57        1.25    0.018244     0.019     0.062   149.661    24.223       0b0    20191209T174626239961
   60      -2.3375      0.00        0.00    0.014250     0.000     0.000   164.035    24.223       0b0    20191209T174627197804
   50      -1.9475      0.00        0.00    0.010262     0.025     0.063   189.769    24.255       0b0    20191209T174628156422
   40      -1.5564      0.37        1.25    0.006262     0.025     0.063   248.523    24.255       0b0    20191209T174629116667
   30      -1.1663      0.00        0.00    0.002250     0.000     0.000   518.333    24.223       0b0    20191209T174630072345
   20      -0.7750      0.00        0.00    0.000000     0.000     0.000     1.000    24.223       0b0    20191209T174631032367
   10      -0.3850      0.00        0.00    0.000000     0.000     0.000     1.000    24.223       0b0    20191209T174631991231
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.223       0b0    20191209T174632949586
