Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7675      0.00        0.00    0.069063     0.000     0.000    69.032    23.906     0b111    20190411T111015038806
  120      -4.7337      0.00        0.00    0.068562     0.000     0.000    69.043    23.938     0b111    20190411T111015999021
  110      -4.3400      0.00        0.00    0.063125     0.000     0.000    68.752    23.906     0b111    20190411T111016955761
  100      -3.9463      0.00        0.00    0.057675     0.025     0.063    68.422    23.938     0b111    20190411T111017910623
   90      -3.5528      0.50        1.25    0.052250     0.000     0.000    67.995    23.938     0b111    20190411T111018864847
   80      -3.1600      0.00        0.00    0.046812     0.000     0.000    67.503    23.906     0b111    20190411T111019822148
   70      -2.7661      0.37        1.25    0.041375     0.000     0.000    66.855    23.906     0b111    20190411T111020789631
   60      -2.3694      0.63        1.25    0.035925     0.025     0.062    65.953    23.938     0b111    20190411T111021752339
   50      -1.9738      0.00        0.00    0.030481     0.029     0.063    64.753    23.906     0b111    20190411T111022717697
   40      -1.5787      0.00        0.00    0.025013     0.025     0.062    63.118    23.938     0b111    20190411T111023678433
   30      -1.1838      0.00        0.00    0.019600     0.031     0.063    60.395    23.938     0b111    20190411T111024638558
   20      -0.7888      0.00        0.00    0.014188     0.000     0.000    55.595    23.938     0b111    20190411T111025602446
   10      -0.3949      0.38        1.25    0.008756     0.019     0.062    45.096    23.906     0b111    20190411T111026566530
    0      -0.0000      0.00        0.00    0.003369     0.019     0.063    -0.000    23.938     0b111    20190411T111027530645
