Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7863      0.00        0.00    0.070375     0.000     0.000    68.011    26.284     0b111    20190613T131638272599
  120      -4.5966      0.57        1.25    0.067744     0.019     0.063    67.853    26.316     0b111    20190613T131639231609
  110      -4.2125      0.00        0.00    0.062450     0.025     0.063    67.454    26.347     0b111    20190613T131640188963
  100      -3.8300      0.00        0.00    0.057187     0.000     0.000    66.973    26.316     0b111    20190613T131641146933
   90      -3.4475      0.00        0.00    0.051938     0.000     0.000    66.378    26.347     0b111    20190613T131642107396
   80      -3.0637      0.00        0.00    0.046681     0.019     0.063    65.631    26.347     0b111    20190613T131643065297
   70      -2.6810      0.50        1.25    0.041381     0.019     0.063    64.788    26.316     0b111    20190613T131644024999
   60      -2.2950      0.00        0.00    0.036106     0.029     0.063    63.562    26.316     0b111    20190613T131644982805
   50      -1.9113      0.00        0.00    0.030838     0.031     0.063    61.978    26.316     0b111    20190613T131645941383
   40      -1.5275      0.00        0.00    0.025562     0.000     0.000    59.756    26.347     0b111    20190613T131646901065
   30      -1.1450      0.00        0.00    0.020313     0.000     0.000    56.369    26.316     0b111    20190613T131647859743
   20      -0.7613      0.00        0.00    0.015119     0.019     0.062    50.351    26.316     0b111    20190613T131648815505
   10      -0.3788      0.00        0.00    0.009831     0.029     0.063    38.525    26.316     0b111    20190613T131649771317
    0      -0.0000      0.00        0.00    0.004587     0.031     0.063    -0.000    26.316     0b111    20190613T131650730683
