Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8037      0.00        0.00    0.048988     0.025     0.063    98.061    31.040       0b0    20190611T134849979578
  120      -4.5300      0.00        0.00    0.046062     0.000     0.000    98.345    31.040       0b0    20190611T134850940618
  110      -4.1512      0.00        0.00    0.042125     0.000     0.000    98.546    31.040       0b0    20190611T134851900413
  100      -3.7750      0.00        0.00    0.038163     0.031     0.062    98.919    31.040       0b0    20190611T134852856899
   90      -3.3975      0.00        0.00    0.034219     0.031     0.063    99.288    31.040       0b0    20190611T134853817006
   80      -3.0200      0.00        0.00    0.030250     0.000     0.000    99.835    31.008       0b0    20190611T134854778994
   70      -2.6425      0.00        0.00    0.026312     0.000     0.000   100.428    31.008       0b0    20190611T134855740619
   60      -2.2625      0.00        0.00    0.022375     0.000     0.000   101.117    31.040       0b0    20190611T134856707498
   50      -1.8852      0.50        1.25    0.018437     0.000     0.000   102.251    31.040       0b0    20190611T134857672961
   40      -1.5087      0.00        0.00    0.014544     0.029     0.063   103.739    31.008       0b0    20190611T134858639357
   30      -1.1312      0.00        0.00    0.010625     0.000     0.000   106.471    31.008       0b0    20190611T134859610659
   20      -0.7530      0.61        1.25    0.006750     0.000     0.000   111.556    31.008       0b0    20190611T134900573561
   10      -0.3763      0.00        0.00    0.002812     0.000     0.000   133.778    31.008       0b0    20190611T134901531980
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    31.008       0b0    20190611T134902488515
