Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.052000     0.000     0.000    91.971    24.667       0b0    20191205T145711100701
  120      -4.4634      0.57        1.25    0.048563     0.000     0.000    91.910    24.667       0b0    20191205T145712060552
  110      -4.0900      0.00        0.00    0.044625     0.000     0.000    91.653    24.667       0b0    20191205T145713018016
  100      -3.7188      0.00        0.00    0.040631     0.019     0.063    91.524    24.667       0b0    20191205T145713973609
   90      -3.3475      0.00        0.00    0.036687     0.000     0.000    91.244    24.667       0b0    20191205T145714931342
   80      -2.9750      0.00        0.00    0.032750     0.000     0.000    90.840    24.667       0b0    20191205T145715894990
   70      -2.6025      0.00        0.00    0.028813     0.000     0.000    90.325    24.635       0b0    20191205T145716851567
   60      -2.2288      0.00        0.00    0.024875     0.000     0.000    89.598    24.635       0b0    20191205T145717814420
   50      -1.8561      0.37        1.25    0.020938     0.000     0.000    88.651    24.667       0b0    20191205T145718770769
   40      -1.4838      0.00        0.00    0.017000     0.000     0.000    87.279    24.635       0b0    20191205T145719726299
   30      -1.1113      0.00        0.00    0.013063     0.000     0.000    85.072    24.604       0b0    20191205T145720685534
   20      -0.7387      0.00        0.00    0.009187     0.000     0.000    80.408    24.635       0b0    20191205T145721643413
   10      -0.3663      0.00        0.00    0.005250     0.000     0.000    69.762    24.635       0b0    20191205T145722604118
    0      -0.0000      0.00        0.00    0.001375     0.000     0.000    -0.000    24.635       0b0    20191205T145723568855
