Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8013      0.00        0.00    0.058437     0.000     0.000    82.160    23.716     0b111    20190523T104523071063
  120      -4.5913      0.00        0.00    0.055563     0.000     0.000    82.632    23.748     0b111    20190523T104524035775
  110      -4.2066      0.57        1.25    0.050375     0.000     0.000    83.506    23.748     0b111    20190523T104524995355
  100      -3.8237      0.00        0.00    0.045187     0.000     0.000    84.620    23.748     0b111    20190523T104525953973
   90      -3.4413      0.00        0.00    0.040037     0.031     0.063    85.951    23.748     0b111    20190523T104526912409
   80      -3.0587      0.00        0.00    0.034875     0.000     0.000    87.706    23.748     0b111    20190523T104527871941
   70      -2.6750      0.00        0.00    0.029687     0.000     0.000    90.105    23.748     0b111    20190523T104528832402
   60      -2.2900      0.00        0.00    0.024500     0.000     0.000    93.469    23.748     0b111    20190523T104529800534
   50      -1.9075      0.00        0.00    0.019325     0.025     0.063    98.706    23.779     0b111    20190523T104530771072
   40      -1.5250      0.00        0.00    0.014188     0.000     0.000   107.489    23.779     0b111    20190523T104531736433
   30      -1.1425      0.00        0.00    0.009000     0.000     0.000   126.944    23.779     0b111    20190523T104532702913
   20      -0.7588      0.00        0.00    0.003894     0.029     0.063   194.864    23.811     0b111    20190523T104533663580
   10      -0.3763      0.00        0.00    0.000000     0.000     0.000     1.000    23.748     0b111    20190523T104534623866
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.779     0b111    20190523T104535582977
