Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24611     4.37167     28.82055      34.33735     33.41788    0b1111111111111111    20190612T120310060869
 2.24602     4.37333     28.82055      34.33735     33.41788    0b1111111111111111    20190612T120310481086
 2.24616     4.37250     28.82055      34.36906     33.41788    0b1111111111111111    20190612T120310900100
 2.24606     4.37250     28.82055      34.33735     33.41788    0b1111111111111111    20190612T120311319006
 2.24611     4.37333     28.85225      34.36906     33.44959    0b1111111111111111    20190612T120311739744
 2.24611     4.37333     28.85225      34.33735     33.41788    0b1111111111111111    20190612T120312160324
 2.24611     4.37417     28.85225      34.36906     33.41788    0b1111111111111111    20190612T120312581093
 2.24616     4.37333     29.01078      34.36906     33.44959    0b1111111111111111    20190612T120313001294
 2.24625     4.37250     30.56436      34.36906     33.48129    0b1111111111111111    20190612T120313420979
 2.24634     4.37417     31.99112      34.36906     33.44959    0b1111111111111111    20190612T120313841044
 2.24648     4.37500     33.16424      34.40076     33.48129    0b1111111111111111    20190612T120314258524
 2.24662     4.37500     34.27394      34.36906     33.51300    0b1111111111111111    20190612T120314678179
 2.24691     4.37500     35.44705      34.40076     33.51300    0b1111111111111111    20190612T120315098172
 2.24705     4.37500     37.25428      34.40076     33.51300    0b1111111111111111    20190612T120315516404
 2.24719     4.37583     38.49081      34.40076     33.51300    0b1111111111111111    20190612T120315936829
 2.24752     4.37417     39.82245      34.40076     33.51300    0b1111111111111111    20190612T120316356653
 2.24770     4.37417     41.62968      34.40076     33.51300    0b1111111111111111    20190612T120316777676
 2.24789     4.37583     42.64426      34.40076     33.54471    0b1111111111111111    20190612T120317198502
 2.24798     4.37500     43.84908      34.40076     33.54471    0b1111111111111111    20190612T120317618385
 2.24803     4.37667     44.86367      34.36906     33.54471    0b1111111111111111    20190612T120318038236
 2.24812     4.37667     46.06848      34.40076     33.54471    0b1111111111111111    20190612T120318459483
 2.24831     4.37583     47.08307      34.40076     33.57641    0b1111111111111111    20190612T120318879265
 2.24850     4.37500     47.84401      34.40076     33.57641    0b1111111111111111    20190612T120319299260
 2.24855     4.37583     48.79518      34.43247     33.57641    0b1111111111111111    20190612T120319719057
 2.24869     4.37750     49.55612      34.40076     33.57641    0b1111111111111111    20190612T120320139004
 2.24873     4.37750     50.22194      34.40076     33.54471    0b1111111111111111    20190612T120320560096
 2.24883     4.37833     50.82435      34.43247     33.57641    0b1111111111111111    20190612T120320981613
 2.24878     4.37750     52.25111      34.43247     33.60812    0b1111111111111111    20190612T120321403365
 2.24916     4.37833     53.07546      34.43247     33.60812    0b1111111111111111    20190612T120321823485
 2.24920     4.38000     53.96322      34.43247     33.60812    0b1111111111111111    20190612T120322243555
 2.24944     4.37750     54.59734      34.40076     33.57641    0b1111111111111111    20190612T120322663934
 2.24948     4.37833     55.19975      34.43247     33.60812    0b1111111111111111    20190612T120323085405
 2.24944     4.38000     55.70704      34.43247     33.60812    0b1111111111111111    20190612T120323504780
 2.24962     4.37833     56.18263      34.43247     33.60812    0b1111111111111111    20190612T120323927538
 2.24967     4.38000     56.59480      34.43247     33.60812    0b1111111111111111    20190612T120324352722
 2.24972     4.38167     57.38744      34.43247     33.63982    0b1111111111111111    20190612T120324778466
 2.24991     4.37833     57.95815      34.43247     33.63982    0b1111111111111111    20190612T120325203921
 2.25000     4.38167     58.30691      34.43247     33.63982    0b1111111111111111    20190612T120325629438
 2.25009     4.38000     58.71909      34.46417     33.60812    0b1111111111111111    20190612T120326053122
 2.25014     4.38250     59.19467      34.43247     33.63982    0b1111111111111111    20190612T120326478317
 2.25014     4.37917     59.82879      34.43247     33.63982    0b1111111111111111    20190612T120326903807
 2.25023     4.38250     60.39949      34.46417     33.60812    0b1111111111111111    20190612T120327329189
 2.25033     4.38167     61.09702      34.46417     33.60812    0b1111111111111111    20190612T120327755175
 2.25042     4.38083     61.35067      34.46417     33.63982    0b1111111111111111    20190612T120328175889
 2.25052     4.38417     61.79455      34.49588     33.60812    0b1111111111111111    20190612T120328595476
 2.25056     4.38083     62.20672      34.43247     33.63982    0b1111111111111111    20190612T120329015377
 2.25066     4.38250     62.77743      34.46417     33.63982    0b1111111111111111    20190612T120329435583
 2.25080     4.38167     63.22131      34.49588     33.67153    0b1111111111111111    20190612T120329856069
 2.25089     4.38417     63.76030      34.46417     33.67153    0b1111111111111111    20190612T120330276042
 2.25089     4.38417     64.04566      34.46417     33.63982    0b1111111111111111    20190612T120330696402
 2.25098     4.38333     64.39442      34.46417     33.63982    0b1111111111111111    20190612T120331116189
 2.25108     4.38167     64.77489      34.46417     33.67153    0b1111111111111111    20190612T120331537350
 2.25113     4.38333     64.90171      34.49588     33.63982    0b1111111111111111    20190612T120331957803
 2.25117     4.38333     65.09195      34.46417     33.67153    0b1111111111111111    20190612T120332377271
 2.25117     4.38500     65.40900      34.46417     33.67153    0b1111111111111111    20190612T120332797825
 0.57609     0.88500     65.88459      34.49588     33.67153    0b1111111111111111    20190612T120333218474
 0.00000    -0.06500     66.04312      34.49588     33.67153    0b1111111111111111    20190612T120333639686
