Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.25281     4.37667     26.25238      28.78884     28.44008    0b1111111111111111    20190412T103434240826
 2.25281     4.37500     26.25238      28.75713     28.40837    0b1111111111111111    20190412T103434658852
 2.25281     4.37417     26.25238      28.82055     28.44008    0b1111111111111111    20190412T103435076038
 2.25281     4.37750     26.25238      28.78884     28.44008    0b1111111111111111    20190412T103435494577
 2.25286     4.37750     26.28408      28.78884     28.44008    0b1111111111111111    20190412T103435912902
 2.25295     4.37583     26.50602      28.78884     28.44008    0b1111111111111111    20190412T103436333045
 2.25319     4.37500     27.45720      28.82055     28.44008    0b1111111111111111    20190412T103436751395
 2.25361     4.37750     29.01078      28.82055     28.47178    0b1111111111111111    20190412T103437169624
 2.25408     4.37750     30.72289      28.82055     28.47178    0b1111111111111111    20190412T103437588013
 2.25455     4.37917     32.59353      28.82055     28.44008    0b1111111111111111    20190412T103438005739
 2.25506     4.37917     34.30564      28.82055     28.47178    0b1111111111111111    20190412T103438424376
 2.25558     4.37917     36.11287      28.85225     28.47178    0b1111111111111111    20190412T103438842364
 2.25609     4.37833     37.85669      28.82055     28.47178    0b1111111111111111    20190412T103439260093
 2.25647     4.38250     39.56880      28.82055     28.50349    0b1111111111111111    20190412T103439680275
 2.25689     4.38250     41.31262      28.82055     28.50349    0b1111111111111111    20190412T103440097879
 2.25722     4.38333     43.02473      28.82055     28.50349    0b1111111111111111    20190412T103440517568
 2.25764     4.38417     40.61509      28.85225     28.47178    0b1111111111111111    20190412T103440935865
 2.25792     4.38417     46.19531      28.82055     28.50349    0b1111111111111111    20190412T103441354342
 2.25830     4.38417     47.62207      28.85225     28.50349    0b1111111111111111    20190412T103441772076
 2.25863     4.38667     49.04883      28.85225     28.47178    0b1111111111111111    20190412T103442190845
 2.25881     4.38417     50.25365      28.82055     28.50349    0b1111111111111111    20190412T103442609565
 2.25928     4.38583     51.33164      28.85225     28.53519    0b1111111111111111    20190412T103443026507
 2.25942     4.38583     52.63158      28.85225     28.53519    0b1111111111111111    20190412T103443447536
 2.25984     4.38667     53.80469      28.82055     28.50349    0b1111111111111111    20190412T103443866428
 2.26013     4.38833     54.69245      28.85225     28.50349    0b1111111111111111    20190412T103444285815
 2.26041     4.38750     55.64363      28.85225     28.53519    0b1111111111111111    20190412T103444704262
 2.26055     4.38750     56.27774      28.82055     28.53519    0b1111111111111111    20190412T103445123174
 2.26073     4.38833     57.10209      28.85225     28.53519    0b1111111111111111    20190412T103445541626
 2.26102     4.38833     57.79962      28.85225     28.53519    0b1111111111111111    20190412T103445959269
 2.26116     4.39083     58.52885      28.82055     28.53519    0b1111111111111111    20190412T103446376952
 2.26130     4.39000     59.25808      28.82055     28.53519    0b1111111111111111    20190412T103446795224
 2.26158     4.39167     59.95561      28.85225     28.53519    0b1111111111111111    20190412T103447215514
 2.26177     4.39167     60.65314      28.82055     28.56690    0b1111111111111111    20190412T103447635394
 2.26205     4.39250     61.31896      28.85225     28.53519    0b1111111111111111    20190412T103448050462
 2.26209     4.39333     61.95308      28.85225     28.53519    0b1111111111111111    20190412T103448470602
 2.26233     4.39333     62.42866      28.85225     28.53519    0b1111111111111111    20190412T103448889314
 2.26233     4.39417     63.06278      28.82055     28.53519    0b1111111111111111    20190412T103449307682
 2.26256     4.39250     63.60178      28.85225     28.56690    0b1111111111111111    20190412T103449725446
 2.26270     4.39250     64.07736      28.85225     28.53519    0b1111111111111111    20190412T103450143841
 2.26280     4.39417     64.64807      28.85225     28.50349    0b1111111111111111    20190412T103450562171
 2.26298     4.39250     65.15536      28.85225     28.53519    0b1111111111111111    20190412T103450980665
 2.26303     4.39333     65.50412      28.85225     28.56690    0b1111111111111111    20190412T103451400920
 2.09794     3.59167     66.01141      28.85225     28.56690    0b1111111111111111    20190412T103451819766
 0.00000    -0.06667     66.32847      28.85225     28.56690    0b1111111111111111    20190412T103452238502
