Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.078625     0.000     0.000    60.827    24.699    0b1001    20181030T163112630588
  120      -4.5914      0.37        1.25    0.075325     0.025     0.062    60.954    24.699    0b1001    20181030T163113595531
  110      -4.2075      0.00        0.00    0.068875     0.000     0.000    61.089    24.699    0b1001    20181030T163114562638
  100      -3.8250      0.00        0.00    0.062375     0.000     0.000    61.323    24.699    0b1001    20181030T163115528375
   90      -3.4425      0.00        0.00    0.055938     0.000     0.000    61.542    24.699    0b1001    20181030T163116492682
   80      -3.0600      0.00        0.00    0.049500     0.000     0.000    61.818    24.699    0b1001    20181030T163117458718
   70      -2.6771      0.57        1.25    0.043044     0.029     0.063    62.195    24.699    0b1001    20181030T163118424824
   60      -2.2925      0.00        0.00    0.036563     0.000     0.000    62.701    24.667    0b1001    20181030T163119387697
   50      -1.9087      0.00        0.00    0.030081     0.029     0.063    63.453    24.667    0b1001    20181030T163120354420
   40      -1.5269      0.62        1.25    0.023625     0.000     0.000    64.630    24.699    0b1001    20181030T163121319405
   30      -1.1450      0.00        0.00    0.017187     0.000     0.000    66.618    24.699    0b1001    20181030T163122287427
   20      -0.7613      0.00        0.00    0.010813     0.000     0.000    70.405    24.699    0b1001    20181030T163123253264
   10      -0.3800      0.00        0.00    0.004375     0.000     0.000    86.857    24.699    0b1001    20181030T163124217606
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.699    0b1001    20181030T163125183012
