Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24236     4.36833     22.63792      30.65948     32.21306    0b1111111111111111    20190626T151532036594
 2.24236     4.36583     22.60621      30.65948     32.21306    0b1111111111111111    20190626T151532460715
 2.24231     4.36750     22.63792      30.65948     32.21306    0b1111111111111111    20190626T151532884336
 2.24227     4.36917     22.63792      30.65948     32.21306    0b1111111111111111    20190626T151533308030
 2.24236     4.36833     22.63792      30.69119     32.24477    0b1111111111111111    20190626T151533731334
 2.24264     4.37000     22.66963      30.65948     32.24477    0b1111111111111111    20190626T151534150816
 2.24316     4.36833     25.42803      30.69119     32.21306    0b1111111111111111    20190626T151534574685
 2.24377     4.37083     27.99620      30.69119     32.24477    0b1111111111111111    20190626T151534996530
 2.24428     4.37167     30.31072      30.69119     32.24477    0b1111111111111111    20190626T151535418401
 2.24498     4.37083     32.62524      30.69119     32.24477    0b1111111111111111    20190626T151535838366
 2.24550     4.37500     33.00571      30.65948     32.24477    0b1111111111111111    20190626T151536262523
 2.24583     4.37500     33.57641      30.69119     32.24477    0b1111111111111111    20190626T151536685653
 2.24639     4.37583     35.06658      30.72289     32.24477    0b1111111111111111    20190626T151537105610
 2.24691     4.37667     36.84211      30.72289     32.24477    0b1111111111111111    20190626T151537528845
 2.24733     4.37917     38.55422      30.72289     32.24477    0b1111111111111111    20190626T151537949601
 2.24780     4.38000     40.29803      30.72289     32.24477    0b1111111111111111    20190626T151538373370
 2.24817     4.38000     41.66138      30.72289     32.21306    0b1111111111111111    20190626T151538797588
 2.24855     4.37917     43.27838      30.72289     32.24477    0b1111111111111111    20190626T151539220488
 2.24892     4.38167     44.57831      30.72289     32.21306    0b1111111111111111    20190626T151539646091
 2.24934     4.38083     45.78313      30.72289     32.21306    0b1111111111111111    20190626T151540068091
 2.24953     4.38500     46.95625      30.69119     32.21306    0b1111111111111111    20190626T151540493075
 2.24991     4.38167     48.19277      30.72289     32.24477    0b1111111111111111    20190626T151540918859
 2.25009     4.38417     49.30247      30.72289     32.24477    0b1111111111111111    20190626T151541343821
 2.25023     4.38333     50.31706      30.72289     32.21306    0b1111111111111111    20190626T151541769278
 2.25047     4.38333     51.26823      30.75460     32.21306    0b1111111111111111    20190626T151542191403
 2.25075     4.38333     52.15599      30.72289     32.21306    0b1111111111111111    20190626T151542616313
 2.25089     4.38417     53.17058      30.72289     32.21306    0b1111111111111111    20190626T151543040857
 2.25108     4.38417     53.99493      30.72289     32.21306    0b1111111111111111    20190626T151543465195
 2.25136     4.38333     54.88269      30.72289     32.21306    0b1111111111111111    20190626T151543889900
 2.25159     4.38667     55.58022      30.72289     32.24477    0b1111111111111111    20190626T151544313301
 2.25169     4.38500     56.37286      30.72289     32.24477    0b1111111111111111    20190626T151544737733
 2.25197     4.38583     57.03868      30.75460     32.24477    0b1111111111111111    20190626T151545163302
 2.25220     4.38667     57.70450      30.72289     32.21306    0b1111111111111111    20190626T151545587996
 2.25225     4.38750     58.37032      30.72289     32.21306    0b1111111111111111    20190626T151546014029
 2.25253     4.38750     59.03614      30.72289     32.24477    0b1111111111111111    20190626T151546436689
 2.25267     4.38833     59.70197      30.72289     32.21306    0b1111111111111111    20190626T151546861761
 2.25277     4.39000     60.27267      30.72289     32.27647    0b1111111111111111    20190626T151547284359
 2.25286     4.38917     60.93849      30.75460     32.24477    0b1111111111111111    20190626T151547707470
 2.25295     4.38917     61.38237      30.75460     32.21306    0b1111111111111111    20190626T151548130712
 2.25314     4.38917     62.01649      30.75460     32.24477    0b1111111111111111    20190626T151548552892
 2.25323     4.38917     62.52378      30.75460     32.24477    0b1111111111111111    20190626T151548971968
 2.25323     4.39000     63.06278      30.75460     32.24477    0b1111111111111111    20190626T151549394342
 2.25342     4.38917     63.44325      30.75460     32.21306    0b1111111111111111    20190626T151549818565
 2.25356     4.38917     63.85542      30.75460     32.24477    0b1111111111111111    20190626T151550242071
 2.25361     4.39083     64.23589      30.75460     32.21306    0b1111111111111111    20190626T151550665046
 0.01584    -0.04750     64.71148      30.75460     32.24477    0b1111111111111111    20190626T151551085890
 0.00000    -0.04667     65.02854      30.75460     32.24477    0b1111111111111111    20190626T151551511293
