Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7521      0.57        1.25    0.069312     0.000     0.000    68.561    24.096    0b1111    20190411T160511792126
  120      -4.6758      0.61        1.25    0.068187     0.000     0.000    68.572    24.096    0b1111    20190411T160512758906
  110      -4.2850      0.00        0.00    0.062387     0.025     0.063    68.684    24.096    0b1111    20190411T160513724649
  100      -3.8950      0.00        0.00    0.056637     0.025     0.063    68.771    24.128    0b1111    20190411T160514686001
   90      -3.5063      0.00        0.00    0.050875     0.000     0.000    68.919    24.128    0b1111    20190411T160515650460
   80      -3.1173      0.50        1.25    0.045125     0.000     0.000    69.080    24.160    0b1111    20190411T160516612439
   70      -2.7274      0.38        1.25    0.039375     0.000     0.000    69.267    24.128    0b1111    20190411T160517575298
   60      -2.3350      0.00        0.00    0.033563     0.000     0.000    69.572    24.128    0b1111    20190411T160518540284
   50      -1.9450      0.00        0.00    0.027813     0.000     0.000    69.933    24.128    0b1111    20190411T160519505390
   40      -1.5550      0.00        0.00    0.022056     0.019     0.063    70.502    24.160    0b1111    20190411T160520471803
   30      -1.1651      0.37        1.25    0.016306     0.019     0.063    71.453    24.128    0b1111    20190411T160521437017
   20      -0.7762      0.00        0.00    0.010563     0.000     0.000    73.491    24.128    0b1111    20190411T160522395701
   10      -0.3862      0.00        0.00    0.004812     0.000     0.000    80.260    24.160    0b1111    20190411T160523351048
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.128    0b1111    20190411T160524307159
