Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7900      0.00        0.00    0.055375     0.000     0.000    86.501    25.491       0b0    20190614T141546151733
  120      -4.6538      0.00        0.00    0.053887     0.025     0.063    86.360    25.523       0b0    20190614T141547117289
  110      -4.2638      0.00        0.00    0.049769     0.029     0.062    85.671    25.491       0b0    20190614T141548084683
  100      -3.8756      0.63        1.25    0.045687     0.000     0.000    84.829    25.523       0b0    20190614T141549054283
   90      -3.4878      0.50        1.25    0.041575     0.025     0.063    83.891    25.491       0b0    20190614T141550023678
   80      -3.1000      0.00        0.00    0.037500     0.000     0.000    82.667    25.491       0b0    20190614T141550990263
   70      -2.7113      0.00        0.00    0.033419     0.029     0.063    81.130    25.491       0b0    20190614T141551957151
   60      -2.3203      0.50        1.25    0.029313     0.000     0.000    79.156    25.491       0b0    20190614T141552920737
   50      -1.9325      0.00        0.00    0.025250     0.000     0.000    76.535    25.523       0b0    20190614T141553888478
   40      -1.5447      0.50        1.25    0.021175     0.025     0.063    72.952    25.491       0b0    20190614T141554854175
   30      -1.1564      0.37        1.25    0.017125     0.000     0.000    67.526    25.491       0b0    20190614T141555820156
   20      -0.7687      0.00        0.00    0.013075     0.025     0.063    58.795    25.491       0b0    20190614T141556783675
   10      -0.3813      0.00        0.00    0.009038     0.031     0.063    42.185    25.460       0b0    20190614T141557744909
    0      -0.0000      0.00        0.00    0.004981     0.029     0.063    -0.000    25.491       0b0    20190614T141558711007
