Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7809      0.57        1.25    0.068187     0.000     0.000    70.114    25.587    0b1111    20190812T152415826660
  120      -4.6500      0.00        0.00    0.066250     0.000     0.000    70.189    25.587    0b1111    20190812T152416797777
  110      -4.2613      0.00        0.00    0.060562     0.000     0.000    70.361    25.618    0b1111    20190812T152417763842
  100      -3.8745      0.61        1.25    0.054875     0.000     0.000    70.606    25.618    0b1111    20190812T152418728105
   90      -3.4875      0.00        0.00    0.049188     0.000     0.000    70.902    25.618    0b1111    20190812T152419697521
   80      -3.1001      0.38        1.25    0.043500     0.000     0.000    71.267    25.618    0b1111    20190812T152420661917
   70      -2.7130      0.61        1.25    0.037869     0.019     0.063    71.642    25.650    0b1111    20190812T152421627280
   60      -2.3230      0.61        1.25    0.032125     0.000     0.000    72.311    25.650    0b1111    20190812T152422592635
   50      -1.9350      0.00        0.00    0.026488     0.025     0.063    73.053    25.650    0b1111    20190812T152423558140
   40      -1.5475      0.00        0.00    0.020813     0.000     0.000    74.354    25.650    0b1111    20190812T152424524623
   30      -1.1599      0.37        1.25    0.015125     0.000     0.000    76.686    25.650    0b1111    20190812T152425493876
   20      -0.7713      0.00        0.00    0.009500     0.000     0.000    81.184    25.682    0b1111    20190812T152426473226
   10      -0.3839      0.37        1.25    0.003875     0.000     0.000    99.065    25.650    0b1111    20190812T152427445531
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.650    0b1111    20190812T152428411424
