Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7778      0.50        1.25    0.052000     0.000     0.000    91.880    23.938       0b0    20190524T113956569063
  120      -4.5513      0.00        0.00    0.049569     0.019     0.063    91.817    23.970       0b0    20190524T113957528004
  110      -4.1712      0.00        0.00    0.045619     0.019     0.063    91.437    23.938       0b0    20190524T113958485857
  100      -3.7925      0.00        0.00    0.041638     0.025     0.063    91.084    23.938       0b0    20190524T113959442341
   90      -3.4135      0.50        1.25    0.037681     0.019     0.062    90.589    23.970       0b0    20190524T114000402588
   80      -3.0338      0.00        0.00    0.033737     0.025     0.063    89.922    23.970       0b0    20190524T114001360730
   70      -2.6537      0.00        0.00    0.029756     0.019     0.063    89.183    23.938       0b0    20190524T114002319700
   60      -2.2725      0.00        0.00    0.025812     0.000     0.000    88.039    23.938       0b0    20190524T114003276414
   50      -1.8925      0.00        0.00    0.021875     0.000     0.000    86.514    23.938       0b0    20190524T114004234411
   40      -1.5137      0.00        0.00    0.017950     0.025     0.062    84.331    23.938       0b0    20190524T114005194259
   30      -1.1337      0.00        0.00    0.014063     0.000     0.000    80.622    23.938       0b0    20190524T114006152262
   20      -0.7538      0.00        0.00    0.010188     0.000     0.000    73.988    23.938       0b0    20190524T114007111488
   10      -0.3750      0.00        0.00    0.006256     0.019     0.063    59.940    23.938       0b0    20190524T114008069702
    0      -0.0000      0.00        0.00    0.002375     0.000     0.000    -0.000    23.938       0b0    20190524T114009027564
