Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7512      0.00        0.00    0.075881     0.019     0.063    62.614    24.096    0b1001    20190626T153803445021
  120      -4.4561      0.37        1.25    0.070737     0.025     0.063    62.995    24.096    0b1001    20190626T153804410613
  110      -4.0838      0.00        0.00    0.064250     0.000     0.000    63.560    24.096    0b1001    20190626T153805374977
  100      -3.7125      0.00        0.00    0.057875     0.000     0.000    64.147    24.096    0b1001    20190626T153806339835
   90      -3.3425      0.00        0.00    0.051481     0.029     0.063    64.927    24.096    0b1001    20190626T153807304062
   80      -2.9713      0.00        0.00    0.045081     0.029     0.063    65.909    24.096    0b1001    20190626T153808281081
   70      -2.6000      0.00        0.00    0.038750     0.000     0.000    67.097    24.096    0b1001    20190626T153809249663
   60      -2.2262      0.00        0.00    0.032313     0.000     0.000    68.897    24.128    0b1001    20190626T153810216245
   50      -1.8550      0.00        0.00    0.025962     0.031     0.063    71.449    24.096    0b1001    20190626T153811180889
   40      -1.4838      0.00        0.00    0.019625     0.000     0.000    75.605    24.096    0b1001    20190626T153812147245
   30      -1.1128      0.50        1.25    0.013263     0.025     0.062    83.902    24.096    0b1001    20190626T153813114600
   20      -0.7412      0.00        0.00    0.007000     0.000     0.000   105.893    24.128    0b1001    20190626T153814083149
   10      -0.3712      0.00        0.00    0.000687     0.000     0.000   540.000    24.128    0b1001    20190626T153815057949
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.128    0b1001    20190626T153816028342
