Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7687      0.00        0.00    0.071362     0.025     0.062    66.824    24.128    0b1111    20190412T134818928525
  120      -4.6175      0.00        0.00    0.069063     0.000     0.000    66.860    24.160    0b1111    20190412T134819884378
  110      -4.2313      0.00        0.00    0.063375     0.000     0.000    66.765    24.128    0b1111    20190412T134820838739
  100      -3.8462      0.00        0.00    0.057688     0.000     0.000    66.674    24.128    0b1111    20190412T134821795163
   90      -3.4617      0.61        1.25    0.052000     0.000     0.000    66.572    24.128    0b1111    20190412T134822750489
   80      -3.0768      0.61        1.25    0.046319     0.019     0.063    66.426    24.160    0b1111    20190412T134823704315
   70      -2.6913      0.00        0.00    0.040656     0.031     0.063    66.195    24.160    0b1111    20190412T134824659085
   60      -2.3050      0.00        0.00    0.034963     0.031     0.063    65.928    24.160    0b1111    20190412T134825614281
   50      -1.9200      0.00        0.00    0.029313     0.000     0.000    65.501    24.160    0b1111    20190412T134826569303
   40      -1.5356      0.62        1.25    0.023625     0.000     0.000    65.000    24.160    0b1111    20190412T134827522873
   30      -1.1513      0.00        0.00    0.018000     0.000     0.000    63.958    24.160    0b1111    20190412T134828478177
   20      -0.7663      0.00        0.00    0.012375     0.000     0.000    61.919    24.160    0b1111    20190412T134829432256
   10      -0.3825      0.00        0.00    0.006750     0.000     0.000    56.667    24.160    0b1111    20190412T134830387769
    0      -0.0000      0.00        0.00    0.001125     0.000     0.000    -0.000    24.128    0b1111    20190412T134831344839
