Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.081625     0.000     0.000    58.392    24.065    0b1001    20190412T135700379673
  120      -4.6173      0.50        1.25    0.079063     0.000     0.000    58.400    24.096    0b1001    20190412T135701334020
  110      -4.2313      0.00        0.00    0.072513     0.025     0.063    58.352    24.096    0b1001    20190412T135702289419
  100      -3.8462      0.00        0.00    0.066000     0.000     0.000    58.277    24.096    0b1001    20190412T135703244026
   90      -3.4617      0.61        1.25    0.059500     0.000     0.000    58.181    24.096    0b1001    20190412T135704197974
   80      -3.0764      0.38        1.25    0.053000     0.000     0.000    58.045    24.096    0b1001    20190412T135705153958
   70      -2.6913      0.00        0.00    0.046500     0.000     0.000    57.876    24.096    0b1001    20190412T135706107692
   60      -2.3050      0.00        0.00    0.039944     0.019     0.063    57.706    24.096    0b1001    20190412T135707063429
   50      -1.9200      0.00        0.00    0.033450     0.025     0.063    57.399    24.096    0b1001    20190412T135708022825
   40      -1.5355      0.61        1.25    0.027000     0.000     0.000    56.870    24.096    0b1001    20190412T135708977770
   30      -1.1513      0.00        0.00    0.020500     0.000     0.000    56.159    24.096    0b1001    20190412T135709935168
   20      -0.7663      0.00        0.00    0.014063     0.000     0.000    54.489    24.096    0b1001    20190412T135710890384
   10      -0.3825      0.00        0.00    0.007575     0.025     0.063    50.495    24.128    0b1001    20190412T135711846100
    0      -0.0000      0.00        0.00    0.001125     0.000     0.000    -0.000    24.096    0b1001    20190412T135712800748
