Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.063187     0.000     0.000    75.628    23.906     0b111    20181005T194749865451
  120      -4.6863      0.00        0.00    0.061875     0.000     0.000    75.737    23.938     0b111    20181005T194750916070
  110      -4.2944      0.62        1.25    0.056563     0.000     0.000    75.923    23.970     0b111    20181005T194751967529
  100      -3.9031      0.62        1.25    0.051250     0.000     0.000    76.159    24.001     0b111    20181005T194753018883
   90      -3.5125      0.00        0.00    0.045938     0.000     0.000    76.463    23.970     0b111    20181005T194754074871
   80      -3.1212      0.00        0.00    0.040594     0.031     0.063    76.890    24.001     0b111    20181005T194755125604
   70      -2.7300      0.00        0.00    0.035263     0.025     0.063    77.419    24.001     0b111    20181005T194756174213
   60      -2.3366      0.57        1.25    0.029937     0.000     0.000    78.050    24.001     0b111    20181005T194757227444
   50      -1.9471      0.57        1.25    0.024625     0.000     0.000    79.071    24.001     0b111    20181005T194758280814
   40      -1.5574      0.37        1.25    0.019313     0.000     0.000    80.641    24.033     0b111    20181005T194759334580
   30      -1.1675      0.00        0.00    0.014000     0.000     0.000    83.393    24.001     0b111    20181005T194800383900
   20      -0.7775      0.00        0.00    0.008750     0.000     0.000    88.857    24.033     0b111    20181005T194801434631
   10      -0.3867      0.61        1.25    0.003438     0.000     0.000   112.509    24.001     0b111    20181005T194802486991
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.033     0b111    20181005T194803537589
